dataset,initial_set,cost_type,budget,initial_set_size,alpha,initial_r2_mean,initial_r2_std,initial_r2_se,random_updated_r2_mean,random_updated_r2_std,random_updated_r2_se,random_delta_r2_mean,random_delta_r2_se,random_unit_updated_r2_mean,random_unit_updated_r2_std,random_unit_updated_r2_se,random_unit_delta_r2_mean,random_unit_delta_r2_se,similarity_updated_r2_mean,similarity_updated_r2_std,similarity_updated_r2_se,similarity_delta_r2_mean,similarity_delta_r2_se,poprisk_nlcd_0.5_updated_r2_mean,poprisk_nlcd_0.5_updated_r2_std,poprisk_nlcd_0.5_updated_r2_se,poprisk_nlcd_0.5_delta_r2_mean,poprisk_nlcd_0.5_delta_r2_se,poprisk_nlcd_1.0_updated_r2_mean,poprisk_nlcd_1.0_updated_r2_std,poprisk_nlcd_1.0_updated_r2_se,poprisk_nlcd_1.0_delta_r2_mean,poprisk_nlcd_1.0_delta_r2_se,greedycost_updated_r2_mean,greedycost_updated_r2_std,greedycost_updated_r2_se,greedycost_delta_r2_mean,greedycost_delta_r2_se
USAVARS_TC,5_fixedstrata_10ppc_100_size,cluster_based_c1_10_c2_25,100,100,15.0,0.49,0.13,0.043287545167942545,0.54,0.1,0.0331942906737489,0.04,0.031643145826193986,0.64,0.06,0.021411296084076742,0.15,0.041704256244283845,0.65,0.03,0.008904608045525895,0.16,0.03717888424002707,0.67,0.07,0.023565856657461016,0.18,0.04738026652052049,0.68,0.09,0.03134409407421648,0.18,0.04568056528157729,0.63,0.07,0.02260967836028534,0.14,0.035710082765391504
USAVARS_TC,5_fixedstrata_10ppc_100_size,cluster_based_c1_10_c2_25,500,100,15.0,0.49,0.13,0.043287545167942545,0.68,0.06,0.021164540838130387,0.18,0.040375179944559456,0.71,0.05,0.016333381292446603,0.21,0.04296576932085974,0.72,0.02,0.007326882769030168,0.23,0.042047438288992905,0.79,0.01,0.004329846032674444,0.29,0.042712823991552386,0.78,0.01,0.004150862025598483,0.29,0.04548335666299633,0.75,0.03,0.008472242914364533,0.26,0.04047353593536288
USAVARS_TC,5_fixedstrata_10ppc_100_size,cluster_based_c1_10_c2_25,1000,100,15.0,0.49,0.13,0.043287545167942545,0.71,0.05,0.015606423535056185,0.21,0.04225059894381511,0.75,0.04,0.012746686279622284,0.26,0.044249843690872696,0.77,0.02,0.006309700644422219,0.27,0.041937874157960006,0.82,0.01,0.003150809419815799,0.32,0.04399830413398528,0.81,0.01,0.0018722683805717808,0.32,0.04334778938359423,0.79,0.01,0.003679547073576675,0.29,0.04207082243075359
