dataset,initial_set,cost_type,budget,initial_set_size,alpha,initial_r2_mean,initial_r2_std,initial_r2_se,random_updated_r2_mean,random_updated_r2_std,random_updated_r2_se,random_delta_r2_mean,random_delta_r2_se,random_unit_updated_r2_mean,random_unit_updated_r2_std,random_unit_updated_r2_se,random_unit_delta_r2_mean,random_unit_delta_r2_se,similarity_updated_r2_mean,similarity_updated_r2_std,similarity_updated_r2_se,similarity_delta_r2_mean,similarity_delta_r2_se,poprisk_nlcd_0.5_updated_r2_mean,poprisk_nlcd_0.5_updated_r2_std,poprisk_nlcd_0.5_updated_r2_se,poprisk_nlcd_0.5_delta_r2_mean,poprisk_nlcd_0.5_delta_r2_se,poprisk_nlcd_1.0_updated_r2_mean,poprisk_nlcd_1.0_updated_r2_std,poprisk_nlcd_1.0_updated_r2_se,poprisk_nlcd_1.0_delta_r2_mean,poprisk_nlcd_1.0_delta_r2_se,greedycost_updated_r2_mean,greedycost_updated_r2_std,greedycost_updated_r2_se,greedycost_delta_r2_mean,greedycost_delta_r2_se
USAVARS_TC,5_fixedstrata_10ppc_100_size,cluster_based_c1_10_c2_10,100,100,0.0,0.49,0.13,0.043287545167942545,0.59,0.11,0.036281649631735316,0.1,0.045333774017465904,0.68,0.08,0.026285938150357967,0.18,0.050816781567597225,0.51,0.1,0.03210010314971312,0.02,0.04596176055519776,0.73,0.05,0.015502925888718912,0.23,0.04433128178210556,0.71,0.04,0.012146782381446631,0.22,0.04644762689787761,0.58,0.14,0.04784285201457881,0.08,0.04196651059012545
USAVARS_TC,5_fixedstrata_10ppc_100_size,cluster_based_c1_10_c2_10,500,100,0.0,0.49,0.13,0.043287545167942545,0.71,0.07,0.021956608724178397,0.21,0.03668617677909033,0.77,0.04,0.01169218209840329,0.28,0.04148036268993907,0.46,0.12,0.04000786714301742,-0.03,0.050216365636889505,0.8,0.0,0.0015810545004310626,0.31,0.04282530261941467,0.81,0.01,0.0021891043323189977,0.31,0.04275816868025206,0.77,0.02,0.007879820217915298,0.27,0.04351062450074055
USAVARS_TC,5_fixedstrata_10ppc_100_size,cluster_based_c1_10_c2_10,1000,100,0.0,0.49,0.13,0.043287545167942545,0.75,0.02,0.006638872059485878,0.26,0.042232336873274934,0.83,0.01,0.004431905785199966,0.33,0.041639644571009486,0.61,0.18,0.05949420849498247,0.12,0.06676832990106744,0.84,0.01,0.0027758101920380383,0.34,0.04231548967773699,0.84,0.01,0.003140751856199758,0.34,0.04360027981561586,0.82,0.01,0.0040173360438092425,0.33,0.04364674303745674
