dataset,initial_set,cost_type,budget,initial_set_size,alpha,initial_r2_mean,initial_r2_std,initial_r2_se,random_updated_r2_mean,random_updated_r2_std,random_updated_r2_se,random_delta_r2_mean,random_delta_r2_se,random_unit_updated_r2_mean,random_unit_updated_r2_std,random_unit_updated_r2_se,random_unit_delta_r2_mean,random_unit_delta_r2_se,similarity_updated_r2_mean,similarity_updated_r2_std,similarity_updated_r2_se,similarity_delta_r2_mean,similarity_delta_r2_se,poprisk_nlcd_0.5_updated_r2_mean,poprisk_nlcd_0.5_updated_r2_std,poprisk_nlcd_0.5_updated_r2_se,poprisk_nlcd_0.5_delta_r2_mean,poprisk_nlcd_0.5_delta_r2_se,poprisk_nlcd_1.0_updated_r2_mean,poprisk_nlcd_1.0_updated_r2_std,poprisk_nlcd_1.0_updated_r2_se,poprisk_nlcd_1.0_delta_r2_mean,poprisk_nlcd_1.0_delta_r2_se,greedycost_updated_r2_mean,greedycost_updated_r2_std,greedycost_updated_r2_se,greedycost_delta_r2_mean,greedycost_delta_r2_se
USAVARS_TC,5_fixedstrata_10ppc_200_size,cluster_based_c1_10_c2_11,100,200,1.0,0.63,0.07,0.022150240530422135,0.67,0.06,0.021391662186728527,0.03,0.014456626700428962,0.73,0.03,0.011541665583634123,0.1,0.026102907458323058,0.69,0.03,0.010865924821303628,0.06,0.015294560035080007,0.74,0.03,0.011151504133723148,0.11,0.01985436308052547,0.74,0.03,0.009753370357642182,0.11,0.02272372450888179,0.69,0.05,0.01765965143735541,0.06,0.023831935623351192
USAVARS_TC,5_fixedstrata_10ppc_200_size,cluster_based_c1_10_c2_11,500,200,1.0,0.63,0.07,0.022150240530422135,0.73,0.05,0.018068211496068628,0.1,0.018976018783951724,0.8,0.02,0.006027239095233501,0.16,0.022359042167916465,0.75,0.03,0.009725739617690325,0.12,0.01973090891638464,0.81,0.01,0.0033197071490653415,0.18,0.02103742722968862,0.81,0.01,0.0027828762099669493,0.18,0.023769316355335083,0.76,0.01,0.0032393826572357865,0.13,0.02106724155333741
USAVARS_TC,5_fixedstrata_10ppc_200_size,cluster_based_c1_10_c2_11,1000,200,1.0,0.63,0.07,0.022150240530422135,0.77,0.01,0.004775818719805476,0.14,0.022403924259428797,0.82,0.01,0.0039372311195672634,0.19,0.02118223076071073,0.77,0.02,0.007322170291503592,0.14,0.021634287600935692,0.83,0.01,0.00302748336998828,0.2,0.021277574266505714,0.83,0.01,0.002855694116828497,0.2,0.02163385746668607,0.79,0.01,0.003603109767964335,0.16,0.022768090731450353
