,Sample Size
population;budget1000.0,316.0
population;budget1500.0,475.6
population;budget2000.0,633.2
population;budget2500.0,792.0
population;budget3000.0,951.2
population;budget3500.0,1109.2
population;budget4000.0,1267.0
population;budget4500.0,1425.8
population;budget500.0,158.0
population;budget5000.0,1583.8
