,Sample Size
population;budget1000.0,21.4
population;budget1500.0,34.2
population;budget2000.0,43.6
population;budget2500.0,52.8
population;budget3000.0,63.2
population;budget3500.0,74.8
population;budget4000.0,86.4
population;budget4500.0,95.2
population;budget500.0,11.6
population;budget5000.0,109.6
