,Sample Size
population;budget1000.0,342.8
population;budget1500.0,513.8
population;budget2000.0,685.4
population;budget2500.0,856.0
population;budget3000.0,1027.2
population;budget3500.0,1196.8
population;budget4000.0,1369.2
population;budget4500.0,1540.6
population;budget500.0,171.0
population;budget5000.0,1712.8
