label,Cost,Test R2
elevation,100.0,0.28121017372190116
elevation,100.0,0.18776162344657144
elevation,100.0,0.38521949646421794
elevation,100.0,0.38310385320840523
elevation,100.0,0.3116164807991051
elevation,1000.0,0.5224323594403089
elevation,1000.0,0.5280636721727984
elevation,1000.0,0.5523338437648979
elevation,1000.0,0.4809114337962693
elevation,1000.0,0.5099817852066477
elevation,1100.0,0.5381124629695525
elevation,1100.0,0.5368587472148627
elevation,1100.0,0.5539587837316446
elevation,1100.0,0.49063128026256253
elevation,1100.0,0.4403646081559254
elevation,1200.0,0.5495251977118427
elevation,1200.0,0.544962340283538
elevation,1200.0,0.5731296827927618
elevation,1200.0,0.4989249232503832
elevation,1200.0,0.47092200078717616
elevation,1300.0,0.553107401014667
elevation,1300.0,0.5639804919211446
elevation,1300.0,0.5697302977757007
elevation,1300.0,0.5173505427343145
elevation,1300.0,0.5031314055230784
elevation,1400.0,0.551091010829668
elevation,1400.0,0.5651912626531261
elevation,1400.0,0.5808014223807683
elevation,1400.0,0.5315707198386703
elevation,1400.0,0.46800885837683104
elevation,1500.0,0.5650654274668081
elevation,1500.0,0.5657134984894973
elevation,1500.0,0.5876519403074294
elevation,1500.0,0.540315827781958
elevation,1500.0,0.5113859975041527
elevation,1600.0,0.5731722891674137
elevation,1600.0,0.5817084203468454
elevation,1600.0,0.5861887603828078
elevation,1600.0,0.5444692869794869
elevation,1600.0,0.5300406503504265
elevation,1700.0,0.575746952457538
elevation,1700.0,0.5873395097875904
elevation,1700.0,0.5912556303723105
elevation,1700.0,0.5478656153253803
elevation,1700.0,0.5411138892654653
elevation,1800.0,0.5826414687038788
elevation,1800.0,0.5850550129394602
elevation,1800.0,0.5987607490288691
elevation,1800.0,0.5385123469340376
elevation,1800.0,0.5495725260384368
elevation,1900.0,0.5873028961979079
elevation,1900.0,0.5900001495105724
elevation,1900.0,0.6029771892885036
elevation,1900.0,0.5346356836993892
elevation,1900.0,0.5577527215680373
elevation,200.0,0.39544483079854353
elevation,200.0,0.45355070044409695
elevation,200.0,0.4271295538171541
elevation,200.0,0.4025957704030838
elevation,200.0,0.15613079798970697
elevation,2000.0,0.5911711411137816
elevation,2000.0,0.5913304047382695
elevation,2000.0,0.6016965820288807
elevation,2000.0,0.5453474145296076
elevation,2000.0,0.5627152423513175
elevation,300.0,0.4701802435264315
elevation,300.0,0.497104688453872
elevation,300.0,0.47256329609398884
elevation,300.0,0.4827253093319154
elevation,300.0,0.2857510041892921
elevation,400.0,0.5024692987373676
elevation,400.0,0.5113637104573578
elevation,400.0,0.47454296428979637
elevation,400.0,0.5020571579644897
elevation,400.0,0.39618813396501706
elevation,500.0,0.5320781292233266
elevation,500.0,0.5321493490223295
elevation,500.0,0.4910216465941615
elevation,500.0,0.5107703636090946
elevation,500.0,0.3954802391562955
elevation,600.0,0.5414703767577111
elevation,600.0,0.47374818112815686
elevation,600.0,0.519541030004085
elevation,600.0,0.5102698768960291
elevation,600.0,0.4310047523786883
elevation,700.0,0.5432472757146147
elevation,700.0,0.5089013990475271
elevation,700.0,0.5374332588292783
elevation,700.0,0.519604403784239
elevation,700.0,0.28555158301538974
elevation,800.0,0.5429511792362124
elevation,800.0,0.49286576835644125
elevation,800.0,0.5418441229662907
elevation,800.0,0.5214749327785262
elevation,800.0,0.3327611834148022
elevation,900.0,0.521731632404415
elevation,900.0,0.5440682546295115
elevation,900.0,0.5421597411711704
elevation,900.0,0.4495671690422611
elevation,900.0,0.3699803517986676
population,100.0,0.3243312433472846
population,100.0,0.39378262773015216
population,100.0,0.3561597213119754
population,100.0,0.4206235474283012
population,100.0,0.3704382972640986
population,1000.0,0.5548637884249206
population,1000.0,0.5758451355514072
population,1000.0,0.5781967727272623
population,1000.0,0.5764654448715166
population,1000.0,0.5738113309685209
population,1100.0,0.5543116264860094
population,1100.0,0.5781798161523906
population,1100.0,0.5827519308534805
population,1100.0,0.580092658875961
population,1100.0,0.5773170730154336
population,1200.0,0.5590300126531911
population,1200.0,0.5824420692603536
population,1200.0,0.5792949294040548
population,1200.0,0.5849513204614265
population,1200.0,0.5812288002747248
population,1300.0,0.559924721985242
population,1300.0,0.5802956270914348
population,1300.0,0.5812296325703893
population,1300.0,0.5860108540814777
population,1300.0,0.5860461419313
population,1400.0,0.5658734042279694
population,1400.0,0.5827277126019036
population,1400.0,0.5811986591516696
population,1400.0,0.5878846630606154
population,1400.0,0.590055835822348
population,1500.0,0.5621979849681766
population,1500.0,0.5847858827055608
population,1500.0,0.5866238866667354
population,1500.0,0.5898920594305401
population,1500.0,0.591413935586522
population,1600.0,0.5665761891398083
population,1600.0,0.5868742875895814
population,1600.0,0.5883623139482187
population,1600.0,0.5876477448494384
population,1600.0,0.5947457003062604
population,1700.0,0.5724055810369737
population,1700.0,0.5932310800561562
population,1700.0,0.5917771224952193
population,1700.0,0.5933302835823004
population,1700.0,0.6043642711705431
population,1800.0,0.5792413939463552
population,1800.0,0.5939126657018785
population,1800.0,0.5908703376421682
population,1800.0,0.595091633677032
population,1800.0,0.6088800580449888
population,1900.0,0.5838545732876997
population,1900.0,0.5936186715597906
population,1900.0,0.5906398250631271
population,1900.0,0.5928720947550421
population,1900.0,0.6099495002326684
population,200.0,0.41569944615117205
population,200.0,0.4486396796111788
population,200.0,0.43535378956103243
population,200.0,0.4380104337250562
population,200.0,0.4836363947572646
population,2000.0,0.5862079727441227
population,2000.0,0.5929908361959827
population,2000.0,0.5983178991241513
population,2000.0,0.5927830853346628
population,2000.0,0.6115779332854816
population,300.0,0.4781141951776071
