label,Cost,Test R2
elevation,1493,0.41964221780564837
elevation,1494,0.45777585258070297
elevation,1497,0.43253053732374946
elevation,1498,0.44079043169777865
elevation,1500,0.43036565839730423
elevation,1991,0.45963179415908695
elevation,1994,0.48786279027398627
elevation,1996,0.49887222178170243
elevation,1998,0.4988097679736868
elevation,1999,0.4659339511960098
elevation,2491,0.5035246734021381
elevation,2493,0.48872947909539977
elevation,2495,0.5001610388535795
elevation,2496,0.5027729045653566
elevation,2499,0.5083450776644005
elevation,2991,0.512749970123282
elevation,2992,0.5175945062913715
elevation,2995,0.517944533933903
elevation,2995,0.5088400901299486
elevation,2998,0.5232958738952658
elevation,3491,0.5273047723959154
elevation,3493,0.507379197296156
elevation,3496,0.5192551114972964
elevation,3496,0.5161400668832461
elevation,3498,0.5138358103832463
elevation,3994,0.5147628028880569
elevation,3995,0.5413838418567237
elevation,3997,0.5414436563693836
elevation,3998,0.5222457774167044
elevation,4000,0.5313037295642914
elevation,4491,0.5423656028304709
elevation,4496,0.5245030944577702
elevation,4496,0.5546803715380801
elevation,4499,0.5388870062311879
elevation,4500,0.5384576811127202
elevation,491,0.27772350808664914
elevation,491,0.29849140979643196
elevation,491,0.3159109555074423
elevation,492,0.2802014688759181
elevation,492,0.27516004076350575
elevation,4991,0.5581712942444328
elevation,4992,0.5562081690506175
elevation,4994,0.543483331238672
elevation,4997,0.5583608112066445
elevation,4998,0.5410938523119008
elevation,991,0.3890647098643142
elevation,992,0.31516332381155676
elevation,994,0.4196465034060818
elevation,995,0.456686420166561
elevation,997,0.410072944356875
population,1494,0.5034314490610596
population,1497,0.48227954844317855
population,1499,0.47788555300824387
population,1499,0.4110794024506298
population,1500,0.50463163042784
population,1992,0.5001321235660563
population,1993,0.5083392066648973
population,1995,0.5090180128402146
population,1996,0.49128069749585324
population,2000,0.47545427831603737
population,2493,0.49311652431696296
population,2493,0.506984612278019
population,2495,0.5152744852672402
population,2497,0.5260573757360819
population,2498,0.4950610764999399
population,2996,0.5270110794163558
population,2997,0.48511534602203343
population,2999,0.5375049835230002
population,2999,0.5004152011367207
population,3000,0.5338817427181954
population,3491,0.5280665952620482
population,3492,0.5404088447409539
population,3499,0.5465765083125433
population,3499,0.5168051761161337
population,3500,0.5282929211565592
population,3993,0.5474438130570234
population,3994,0.5608535446250038
population,3995,0.5473781496452614
population,3995,0.5247334579617224
population,3998,0.5434221121245928
population,4494,0.5474504134300666
population,4495,0.5565056575350696
population,4496,0.5587187107764177
population,4498,0.5317340307617953
population,4500,0.5478496850892423
population,491,0.29657265454798376
population,492,0.27320066761431616
population,493,0.1993310427887569
population,494,0.3272304597949157
population,495,0.30233095526257514
population,4992,0.5489856224126501
population,4996,0.5413063384330326
population,4996,0.5475048276928114
population,4999,0.5719633600411695
population,4999,0.5380917275683227
population,992,0.46112133805840816
population,993,0.21547591271052358
population,997,0.4636717925084146
population,997,0.39282733136022563
population,998,0.37563153034674046
treecover,1493,0.7051074222708062
treecover,1494,0.7739678387857629
treecover,1497,0.7687933707951229
treecover,1498,0.792168586132491
treecover,1500,0.72664149481499
treecover,1991,0.7381883455450734
treecover,1994,0.7619044433889043
treecover,1996,0.7248392900866223
treecover,1998,0.7999713702927295
treecover,1999,0.8009953927528456
treecover,2491,0.8070787719066469
treecover,2493,0.8018434819893464
treecover,2495,0.7870486192187129
treecover,2496,0.7759971726829824
treecover,2499,0.8024368954101505
treecover,2991,0.8079024394609089
treecover,2992,0.8158181731763594
treecover,2995,0.8032516916431299
treecover,2995,0.799513766368692
treecover,2998,0.8070487715269471
treecover,3491,0.8139912098698134
treecover,3493,0.8198281933215705
treecover,3496,0.8246910734133825
treecover,3496,0.8145170829565707
treecover,3498,0.8080234317407868
treecover,3994,0.8236781624892197
treecover,3995,0.8248133732012406
treecover,3997,0.8265446408557059
treecover,3998,0.8215806932755484
treecover,4000,0.8205325564424835
treecover,4491,0.8188842514999508
treecover,4496,0.8215564805359915
treecover,4496,0.8279136478783641
treecover,4499,0.8270638860640604
treecover,4500,0.8298008726328147
treecover,491,0.5298392135597236
treecover,491,0.5200209103962743
treecover,491,0.5929438619255216
treecover,492,0.596751250935674
treecover,492,0.6515760764025356
treecover,4991,0.8216882185030661
treecover,4992,0.8326383037047655
treecover,4994,0.8215290054442917
treecover,4997,0.8332322018437207
treecover,4998,0.8345196808217024
treecover,991,0.7256079341072177
treecover,992,0.63355472633481
treecover,994,0.6899932795056474
treecover,995,0.7445303756090147
treecover,997,0.741381046708061
