label,Test Avg R2,Test Std R2
population;budget10,,
population;budget100,,
population;budget1000.0,,
population;budget10000.0,0.1139628792918306,0.08213831177159259
population;budget100000.0,0.5328099876130933,0.012311983996867334
population;budget1000000.0,0.6644529838506346,0.00371843786424557
elevation;budget10,,
elevation;budget100,,
elevation;budget1000.0,,
elevation;budget10000.0,0.15246376733084563,0.07747266062674978
elevation;budget100000.0,0.51245547900716,0.008022875768534393
elevation;budget1000000.0,0.68901549287216,0.0026481007115784
treecover;budget10,,
treecover;budget100,,
treecover;budget1000.0,,
treecover;budget10000.0,0.4855020179577102,0.10854285714812001
treecover;budget100000.0,0.8101456937782808,0.002023895000129807
treecover;budget1000000.0,0.8881161100916707,0.0033435409900342632
