label,Cost,Test R2
elevation,100.0,-0.2955558754355063
elevation,100.0,-0.28441045340881743
elevation,1000.0,-0.6302010622435303
elevation,1000.0,-0.6291015317437172
elevation,1000.0,-0.6302010622435303
elevation,1001.0,-0.6377597891862941
elevation,101.0,-0.27037851982867855
elevation,1099.0,-0.5617219046083293
elevation,1099.0,-0.5652735453780577
elevation,1099.0,-0.5652735453780577
elevation,1099.0,-0.5518559739276905
elevation,1100.0,-0.5523367406424349
elevation,1199.0,-0.6484421185667535
elevation,1200.0,-0.6553137398831972
elevation,1200.0,-0.6553137398831972
elevation,1200.0,-0.6553137398831972
elevation,1201.0,-0.6510029607077825
elevation,1299.0,-0.6358503795786572
elevation,1299.0,-0.6303814093017972
elevation,1299.0,-0.6358503795786572
elevation,1301.0,-0.6442812340482784
elevation,1301.0,-0.6442812340482784
elevation,1399.0,-0.6220721646704035
elevation,1400.0,-0.6224911213403492
elevation,1400.0,-0.6224911213403492
elevation,1401.0,-0.6213084263211859
elevation,1401.0,-0.6213084263211859
elevation,1498.0,-0.6748626092215921
elevation,1499.0,-0.6786735331106506
elevation,1500.0,-0.6745379202075514
elevation,1500.0,-0.6768596600286885
elevation,1500.0,-0.6732464973939596
elevation,199.0,-0.3540521499518898
elevation,200.0,-0.38011403564787716
elevation,200.0,-0.3556592364800575
elevation,200.0,-0.3556592364800575
elevation,200.0,-0.4324935094674782
elevation,299.0,-0.3913979409551078
elevation,300.0,-0.3801278906422696
elevation,300.0,-0.36929714193210583
elevation,300.0,-0.37074212453864863
elevation,301.0,-0.37142599137369126
elevation,398.0,-0.46088049573128775
elevation,399.0,-0.45684980638494377
elevation,400.0,-0.4574327004030099
elevation,400.0,-0.4596383562751183
elevation,400.0,-0.4596383562751183
elevation,498.0,-0.5864623629078418
elevation,499.0,-0.5688616526794161
elevation,499.0,-0.5903187963747369
elevation,500.0,-0.5554091785894477
elevation,501.0,-0.5367048258362974
elevation,599.0,-0.6359858570434007
elevation,600.0,-0.6580802895412776
elevation,600.0,-0.6556376532448436
elevation,600.0,-0.6613736320130763
elevation,601.0,-0.6373691164793112
elevation,699.0,-0.6429551523732349
elevation,699.0,-0.6487597650310826
elevation,699.0,-0.6429551523732349
elevation,700.0,-0.6305196680697163
elevation,701.0,-0.6546784470055096
elevation,798.0,-0.6681124781926309
elevation,799.0,-0.6644508552200277
elevation,799.0,-0.6644508552200277
elevation,800.0,-0.6636626519253952
elevation,800.0,-0.6643088817832432
elevation,898.0,-0.6728283006211961
elevation,900.0,-0.63454785652535
elevation,900.0,-0.63454785652535
elevation,900.0,-0.6562523572426555
elevation,900.0,-0.63454785652535
elevation,99.0,-0.3774218030366818
elevation,99.0,-0.3584905045464646
elevation,999.0,-0.624257230721635
population,100.0,-0.2702151048314878
population,100.0,-0.39484571976208427
population,1000.0,-0.1529362908262879
population,1000.0,-0.15730036567645667
population,1000.0,-0.14854329894766027
population,1000.0,-0.1529362908262879
population,101.0,-0.25235212709344923
population,1099.0,-0.2107927258077762
population,1100.0,-0.19012815728953725
population,1100.0,-0.19526167741411626
population,1101.0,-0.173693457042835
population,1101.0,-0.173693457042835
population,1199.0,-0.19517400022118458
population,1200.0,-0.2297152722803546
population,1200.0,-0.20940446677479807
population,1201.0,-0.23190616385450125
population,1201.0,-0.23190616385450125
population,1299.0,-0.18844693351570152
population,1300.0,-0.1782754445406025
population,1300.0,-0.1782754445406025
population,1301.0,-0.23280815099795915
population,1301.0,-0.23280815099795915
population,1399.0,-0.2734316463872064
population,1400.0,-0.2586029414215303
population,1400.0,-0.2736785840227087
population,1400.0,-0.2586029414215303
population,1400.0,-0.2586029414215303
population,1499.0,-0.20167181002077683
population,1500.0,-0.18869885988432644
population,1500.0,-0.1877980726529962
population,1500.0,-0.20193690598047587
population,1500.0,-0.20193690598047587
population,199.0,0.019973366845939977
population,200.0,-0.13754195004565073
population,200.0,-0.21655337967687505
population,200.0,-0.13754195004565073
population,202.0,-0.13782992307056308
population,298.0,-0.017763519564279795
population,299.0,-0.09340874024512291
population,300.0,-0.04981541417188695
population,300.0,-0.014234456065862267
population,301.0,-0.10946194398230236
population,400.0,-0.004967231106825398
population,400.0,-0.025832413531945875
population,400.0,-0.025832413531945875
population,400.0,-0.004967231106825398
population,401.0,0.015449193586146603
population,499.0,-0.011204155474227928
population,500.0,-0.014300513450521857
population,501.0,-0.048165830413358535
population,502.0,-0.048395172049305435
population,502.0,-0.03233492465900012
population,600.0,-0.09933054199293756
population,600.0,-0.11849390092453072
population,600.0,-0.11849390092453072
population,600.0,-0.09933054199293756
population,601.0,-0.10010880126083421
population,698.0,-0.055603490903147534
population,700.0,-0.08954805170527869
population,700.0,-0.10790602582725572
population,701.0,-0.11113545734338581
population,701.0,-0.10966366981933562
population,798.0,-0.1067085815903388
population,799.0,-0.08880989289711594
population,799.0,-0.0870521897634402
population,800.0,-0.08788095637346083
population,800.0,-0.08788095637346083
population,899.0,-0.14334906632797262
population,900.0,-0.11332157906661533
population,900.0,-0.11332157906661533
population,901.0,-0.13963641600654153
population,901.0,-0.13963641600654153
population,98.0,-0.8146291959434551
population,99.0,-0.3901963931976533
population,999.0,-0.14437224445180052
treecover,100.0,-0.618698879454787
treecover,100.0,-0.47331727593613215
treecover,1000.0,0.3821013478639653
treecover,1000.0,0.3816615089203097
treecover,1000.0,0.3821013478639653
treecover,1001.0,0.3818054319845422
treecover,101.0,-0.48308500481290295
treecover,1099.0,0.369891425663579
treecover,1099.0,0.3567263945317283
treecover,1099.0,0.3567263945317283
treecover,1099.0,0.37301708063126215
treecover,1100.0,0.35630623647542203
treecover,1199.0,0.3436165600363872
treecover,1200.0,0.32886315013685397
treecover,1200.0,0.32886315013685397
treecover,1200.0,0.32886315013685397
treecover,1201.0,0.31192607070892286
treecover,1299.0,0.29760926120558384
treecover,1299.0,0.29782344776288505
treecover,1299.0,0.29760926120558384
treecover,1301.0,0.2952299298350284
treecover,1301.0,0.2952299298350284
treecover,1399.0,0.28773105488077166
treecover,1400.0,0.2876571673928934
treecover,1400.0,0.2876571673928934
treecover,1401.0,0.2872738242338835
treecover,1401.0,0.2872738242338835
treecover,1498.0,0.3327312422621844
treecover,1499.0,0.3360247399944407
treecover,1500.0,0.3257073310116919
treecover,1500.0,0.3332514515951551
treecover,1500.0,0.32525460357941793
treecover,199.0,0.022201359830119727
treecover,200.0,0.07972591861518863
treecover,200.0,0.04767696681436817
treecover,200.0,0.04767696681436817
treecover,200.0,0.08630076512405727
treecover,299.0,0.07427158847764903
treecover,300.0,0.07448663976564973
treecover,300.0,0.07522599878646485
treecover,300.0,0.0759884024000883
treecover,301.0,0.06953085298377437
treecover,398.0,0.09167034963461018
treecover,399.0,0.08968925727135468
treecover,400.0,0.08484887020776066
treecover,400.0,0.08496053402164194
treecover,400.0,0.08496053402164194
treecover,498.0,0.16294851602710325
treecover,499.0,0.14435935201346028
treecover,499.0,0.14633270234329365
treecover,500.0,0.14485778864888743
treecover,501.0,0.14491470662936756
treecover,599.0,0.1863598313648568
treecover,600.0,0.19031467705917116
treecover,600.0,0.18014534681554817
treecover,600.0,0.17229825635893947
treecover,601.0,0.17234385347903614
treecover,699.0,0.3136743653729728
treecover,699.0,0.25040421636798704
treecover,699.0,0.3136743653729728
treecover,700.0,0.26367935956369815
treecover,701.0,0.2974009855468708
treecover,798.0,0.2779811435029047
treecover,799.0,0.3018889401632172
treecover,799.0,0.3018889401632172
