label,Cost,Test R2
elevation,100.0,-0.9414387369402153
elevation,100.0,-0.8803906487012703
elevation,100.0,-0.9377476716738407
elevation,1000.0,0.09430176163138237
elevation,1000.0,0.08651503029059937
elevation,1000.0,0.0859576110740663
elevation,1002.0,0.08041513862600325
elevation,1098.0,0.0743030003959897
elevation,1099.0,0.052350104747403536
elevation,1099.0,0.08844127007461511
elevation,1100.0,0.08741890720760681
elevation,1101.0,0.08303244402184129
elevation,1200.0,0.08276076903589513
elevation,1200.0,0.0631448972687697
elevation,1200.0,0.0631448972687697
elevation,1200.0,0.07727705666362772
elevation,1202.0,0.06240788684925691
elevation,1298.0,-0.09202031804150645
elevation,1298.0,-0.09390453338078597
elevation,1299.0,-0.063353996374788
elevation,1300.0,-0.05107167805700552
elevation,1301.0,-0.03717824405186998
elevation,1399.0,0.0072179767028938135
elevation,1400.0,-0.009716378770563416
elevation,1401.0,-0.004747942307260944
elevation,1402.0,-0.016414835310633702
elevation,1402.0,-0.016414835310633702
elevation,1499.0,0.0009611799204193305
elevation,1499.0,-0.0004719060279232412
elevation,1500.0,0.0033358169555470774
elevation,1500.0,0.018697716913914197
elevation,1500.0,0.006291033944127222
elevation,198.0,-0.6673220582087287
elevation,199.0,-0.6049364143569391
elevation,200.0,-0.4509925018592369
elevation,200.0,-0.49260823183240476
elevation,201.0,-0.49341067541254047
elevation,298.0,-0.26099881524711943
elevation,299.0,-0.19676074635814977
elevation,300.0,-0.1785152850201368
elevation,301.0,-0.2617247518466581
elevation,301.0,-0.19407055375744275
elevation,398.0,-0.09550989972971391
elevation,401.0,-0.1158687831538392
elevation,401.0,-0.10157172387312219
elevation,401.0,-0.10801015042867723
elevation,402.0,-0.22064254847274367
elevation,499.0,-0.011158582781436222
elevation,499.0,-0.08677478519228865
elevation,501.0,-0.0007888100453066205
elevation,501.0,-0.013152220261275938
elevation,501.0,-0.029029427050539347
elevation,598.0,-0.02561092168438006
elevation,599.0,-0.026442225365117977
elevation,600.0,0.04956527664990373
elevation,600.0,0.026082430972201864
elevation,600.0,0.027067210592332414
elevation,698.0,-0.05172347554507506
elevation,699.0,-0.007717914861759878
elevation,699.0,-0.027262307499603455
elevation,700.0,-0.006304202603638398
elevation,700.0,0.013674140727449435
elevation,799.0,0.034562217696755604
elevation,800.0,0.0239725834430089
elevation,800.0,0.025929839887701034
elevation,801.0,0.013244165306581679
elevation,802.0,0.03156296774329992
elevation,899.0,0.09423595070289958
elevation,899.0,0.09703160587394477
elevation,900.0,0.09903982021995295
elevation,900.0,0.10023749162804452
elevation,902.0,0.09407181163449452
elevation,98.0,-0.9447644843072414
elevation,99.0,-0.6486414290468312
elevation,999.0,0.08532952031795848
population,100.0,-0.027752101489629588
population,100.0,-0.027752101489629588
population,1000.0,0.41383729880605014
population,1000.0,0.40878952946482194
population,1001.0,0.4133276049941297
population,1001.0,0.40933026543041395
population,101.0,-0.031682597688243996
population,1099.0,0.3824821268851516
population,1099.0,0.3824821268851516
population,1100.0,0.394842394017185
population,1100.0,0.394842394017185
population,1101.0,0.38993139752376427
population,1200.0,0.408798051477827
population,1201.0,0.408660097065897
population,1201.0,0.405310368761885
population,1201.0,0.404931187904351
population,1202.0,0.40517850343635375
population,1299.0,0.3784837344596105
population,1299.0,0.37798346874237365
population,1300.0,0.39240416582108384
population,1300.0,0.38811975142860267
population,1301.0,0.38820198956743657
population,1398.0,0.39580417008729296
population,1400.0,0.3776284083661674
population,1400.0,0.39840290508727927
population,1400.0,0.3776284083661674
population,1403.0,0.39801097755244363
population,1499.0,0.4099407327666764
population,1499.0,0.4073987278553395
population,1500.0,0.4046200548730503
population,1500.0,0.4046200548730503
population,1501.0,0.405084710226855
population,199.0,0.19794215085910982
population,200.0,0.15388589560688382
population,200.0,0.15388589560688382
population,201.0,0.16456339962530508
population,201.0,0.16597978726381368
population,298.0,0.2890157146404826
population,299.0,0.2761671299896279
population,300.0,0.27758473254403915
population,300.0,0.27685784496075627
population,301.0,0.2630796375811538
population,400.0,0.3131307175104189
population,400.0,0.3160639351929646
population,400.0,0.30838459631003456
population,401.0,0.3087373510359517
population,401.0,0.2655870558597916
population,499.0,0.34918358978597264
population,499.0,0.33840415287693626
population,500.0,0.3629043664403726
population,500.0,0.36027323931840427
population,501.0,0.35494216927933797
population,600.0,0.35342438788740127
population,600.0,0.35342438788740127
population,601.0,0.3356332318637525
population,601.0,0.34864573036010216
population,602.0,0.34812217081787056
population,698.0,0.34016255721211297
population,698.0,0.3411787231730531
population,699.0,0.33477499319669013
population,701.0,0.3430332159852606
population,702.0,0.3426937750882868
population,798.0,0.3840580744222042
population,798.0,0.3840580744222042
population,799.0,0.3845668763982799
population,799.0,0.3845668763982799
population,801.0,0.3854689098593359
population,898.0,0.408304361822704
population,899.0,0.4104319708044426
population,899.0,0.4041203705012125
population,899.0,0.41167164813540924
population,902.0,0.40072323009799127
population,99.0,-0.07767941192407535
population,99.0,-0.008332539939998718
population,999.0,0.41545087794157587
treecover,100.0,0.6777162807724784
treecover,100.0,0.67777731278599
treecover,100.0,0.6508641339835424
treecover,1000.0,0.7316872553789058
treecover,1000.0,0.733101510580531
treecover,1000.0,0.7322517983517889
treecover,1002.0,0.7323635229989195
treecover,1098.0,0.7284818310953037
treecover,1099.0,0.7284638235305737
treecover,1099.0,0.7277918859175582
treecover,1100.0,0.727779625772355
treecover,1101.0,0.7287723803952593
treecover,1200.0,0.7291883442712941
treecover,1200.0,0.7310575935043218
treecover,1200.0,0.7310575935043218
treecover,1200.0,0.728780532004929
treecover,1202.0,0.7325671929701426
treecover,1298.0,0.7356582651992405
treecover,1298.0,0.735725963326219
treecover,1299.0,0.7356763179873647
treecover,1300.0,0.7355903061544641
treecover,1301.0,0.7358349250054081
treecover,1399.0,0.7473819617773554
treecover,1400.0,0.7452224151043854
treecover,1401.0,0.7491332322509403
treecover,1402.0,0.7502015154261921
treecover,1402.0,0.7502015154261921
treecover,1499.0,0.7600908755856296
treecover,1499.0,0.7605339377023276
treecover,1500.0,0.7605481317741885
treecover,1500.0,0.759303243507393
treecover,1500.0,0.7602511711257769
treecover,198.0,0.6563918615954445
treecover,199.0,0.6639154921871748
treecover,200.0,0.6664791198459894
treecover,200.0,0.6563126513998785
treecover,201.0,0.6589618576776963
treecover,298.0,0.700793396872712
treecover,299.0,0.7076794345852084
treecover,300.0,0.70761028830713
treecover,301.0,0.6999652040306674
treecover,301.0,0.708094741844276
treecover,398.0,0.7066022735783191
treecover,401.0,0.7064886674864852
treecover,401.0,0.7083951093699308
treecover,401.0,0.7059606783891331
