label,Cost,Test R2
elevation,10.0,-3.475765606017565
elevation,10.0,-4.811905167730808
elevation,100.0,-4.085313166052416
elevation,100.0,-4.192715757669728
elevation,1000.0,-2.004247138290038
elevation,1000.0,-2.004247138290038
elevation,1000.0,-2.004247138290038
elevation,1001.0,-2.005003679322811
elevation,1001.0,-1.9368344700165783
elevation,102.0,-3.7731926340269366
elevation,102.0,-4.098935569327106
elevation,11.0,-4.378027954236684
elevation,49.0,-3.7225929374308695
elevation,498.0,-1.854162983878847
elevation,50.0,-3.347150765622784
elevation,50.0,-3.1642595601856813
elevation,50.0,-3.3843974186700816
elevation,500.0,-1.8320159693911782
elevation,500.0,-1.8302755914069415
elevation,501.0,-1.8265328895549322
elevation,502.0,-1.842364492542183
elevation,51.0,-3.4794129166273944
elevation,99.0,-3.611433086525249
population,10.0,0.06323120512671632
population,100.0,-0.11839473454816152
population,100.0,-0.11559557714166968
population,100.0,0.043568786334557075
population,100.0,-0.11839473454816152
population,1000.0,0.33300975375142583
population,1000.0,0.33300975375142583
population,1000.0,0.3445093311140318
population,101.0,-0.24605244510886148
population,11.0,0.07578678819254436
population,48.0,-0.03552766179916711
population,499.0,0.34213747699389196
population,50.0,-0.09446319980463302
population,500.0,0.3324982306735095
population,500.0,0.33257746729173876
population,500.0,0.3324982306735095
population,500.0,0.33257746729173876
population,51.0,-0.03705820462148446
population,51.0,-0.12216641151040197
population,53.0,-0.04828234309375157
population,999.0,0.34291442496229685
population,999.0,0.34291442496229685
treecover,10.0,0.34617239522525367
treecover,10.0,0.09115179110193927
treecover,100.0,0.5409292811248618
treecover,100.0,0.5649525972427403
treecover,1000.0,0.5645439851070175
treecover,1000.0,0.5645439851070175
treecover,1000.0,0.5645439851070175
treecover,1001.0,0.5624856683830962
treecover,1001.0,0.5653466758059446
treecover,102.0,0.539107459768152
treecover,102.0,0.5530006950329249
treecover,11.0,0.15985257378614337
treecover,49.0,0.4900771897071525
treecover,498.0,0.6086249358444746
treecover,50.0,0.5009480355992557
treecover,50.0,0.43268290171848545
treecover,50.0,0.5269164904565116
treecover,500.0,0.6086031144827468
treecover,500.0,0.6086070856198952
treecover,501.0,0.6007011393050612
treecover,502.0,0.6160053575827937
treecover,51.0,0.5636841672702407
treecover,99.0,0.558007096123413
