label,Test R2
elevation;cost10.0,-0.6106396275320174
elevation;cost1002.0,0.19747254357738486
elevation;cost1004.0,-0.044732108419679895
elevation;cost1008.0,0.048623841966368264
elevation;cost101.0,-1.4803027180665893
elevation;cost104.0,-0.580570424653414
elevation;cost106.0,-0.6293539128107652
elevation;cost107.0,-0.22789547796328935
elevation;cost108.0,-0.003007035380674594
elevation;cost12.0,-1.3476623337425435
elevation;cost13.0,-0.5594318204731765
elevation;cost40.0,-0.2074601379607186
elevation;cost43.0,-0.07554185390494528
elevation;cost4558.0,0.09116423439780663
elevation;cost4561.0,0.09542750028582658
elevation;cost4562.0,0.09454633048940875
elevation;cost4570.0,0.09525079804717906
elevation;cost4586.0,0.10403568370428751
elevation;cost4625.0,0.15799250539752163
elevation;cost4629.0,0.15507180257632658
elevation;cost4632.0,0.15051422069773535
elevation;cost4655.0,0.15996433567058288
elevation;cost466.0,-0.3950549132125458
elevation;cost4687.0,0.10647201129064021
elevation;cost4688.0,0.10029011909421393
elevation;cost4693.0,0.10508868303942565
elevation;cost470.0,-0.24762825966722568
elevation;cost4708.0,0.09749039602726095
elevation;cost4723.0,0.12684278000007432
elevation;cost4728.0,0.126169253837486
elevation;cost4745.0,0.11946054649592686
elevation;cost4746.0,0.11929077009298295
elevation;cost4747.0,0.11878770694519436
elevation;cost4748.0,0.13199465030750768
elevation;cost4753.0,0.11545849323550472
elevation;cost4770.0,0.11944349626792194
elevation;cost479.0,0.11801096078423112
elevation;cost4817.0,0.1164867509222891
elevation;cost485.0,-0.10627411782338814
elevation;cost4878.0,0.10620388490026866
elevation;cost49.0,-0.7164121958404299
elevation;cost4912.0,0.08878074662894209
elevation;cost4917.0,0.17247453727844164
elevation;cost496.0,-0.05402709011733897
elevation;cost4975.0,0.1466922087397874
elevation;cost5004.0,0.14772729723432831
elevation;cost5019.0,0.11696193950876044
elevation;cost5053.0,0.11986522388870713
elevation;cost506.0,0.20140508605088614
elevation;cost5074.0,0.032469274961244854
elevation;cost5089.0,-0.00013017331937881238
elevation;cost511.0,-0.025307770891292547
elevation;cost512.0,-0.035828364280904745
elevation;cost521.0,-0.16115138647250382
elevation;cost54.0,-0.5554163417970523
elevation;cost55.0,-0.7085484385420322
elevation;cost56.0,0.035355152134015855
elevation;cost57.0,-0.7188140000086416
elevation;cost80.0,-0.3771246867242706
elevation;cost83.0,-1.7181494216748665
elevation;cost950.0,0.062220404322549605
elevation;cost97.0,-0.6627094184766551
elevation;cost98.0,-0.6122742244433781
elevation;cost988.0,0.01574566633469121
elevation;cost994.0,-0.10569524342854963
elevation;cost996.0,0.09798629564837902
elevation;cost997.0,0.04524644253296217
elevation;cost999.0,0.023539053761595152
population;cost10.0,0.1281795355841523
population;cost100.0,0.0582745928537578
population;cost1003.0,0.4742195258448566
population;cost11.0,-0.30998999996051535
population;cost12.0,0.24284422594563904
population;cost13.0,0.08729279845540672
population;cost4072.0,0.37006531553110655
population;cost4074.0,0.35862061071951257
population;cost4075.0,0.35777692929687166
population;cost4079.0,0.3591840490127618
population;cost4093.0,0.3710969018306942
population;cost41.0,-0.5255162566935243
population;cost4124.0,0.44575951660948787
population;cost4125.0,0.4484752520773593
population;cost4126.0,0.44544239353477855
population;cost4131.0,0.4459170696631596
population;cost4144.0,0.4494155568467595
population;cost4170.0,0.4673719567380892
population;cost4176.0,0.3760579481104589
population;cost4177.0,0.38929817622919793
population;cost4178.0,0.3825795604252863
population;cost4181.0,0.4661623845042647
population;cost4183.0,0.3884989377258543
population;cost4191.0,0.4107536530720073
population;cost4193.0,0.46201097742976527
population;cost4195.0,0.3983146787696539
population;cost4196.0,0.38647496946666215
population;cost4204.0,0.41887595884582896
population;cost4218.0,0.39665640690915516
population;cost43.0,-0.10897179442929761
population;cost4359.0,0.3594904558939107
population;cost4366.0,0.456638823312036
population;cost4412.0,0.47462764957815473
population;cost4428.0,0.3783620009909099
population;cost4475.0,0.3787278719952669
population;cost45.0,0.20872985382925224
population;cost459.0,0.38709465967518264
population;cost466.0,0.286306310266337
population;cost47.0,-0.11744155979205906
population;cost48.0,0.2373630372468255
population;cost483.0,0.19414453935436893
population;cost484.0,0.37346517657993206
population;cost486.0,0.29776128442225147
population;cost4886.0,0.360166471362816
population;cost49.0,-0.05903268353655999
population;cost490.0,0.26872870843597496
population;cost4948.0,0.4139877290826427
population;cost4964.0,0.45385983472356184
population;cost499.0,0.4623963309053797
population;cost5013.0,0.4276131233552791
population;cost504.0,0.4708938598592677
population;cost5043.0,0.45167796537742355
population;cost508.0,0.4100686962233834
population;cost53.0,0.22121442806003877
population;cost59.0,-2.1293528513309403
population;cost85.0,-0.08541260547729679
population;cost90.0,0.041559279590623
population;cost93.0,0.0805723262565109
population;cost932.0,0.3979166082019616
population;cost934.0,0.399415204625828
population;cost943.0,0.40477330736661277
population;cost96.0,0.18231212599370494
population;cost964.0,0.4584362720621439
population;cost967.0,0.41384368116427517
population;cost968.0,0.45649469791523367
population;cost969.0,0.45856358366262373
population;cost971.0,0.4589900833786751
population;cost974.0,0.46258687509853924
population;cost975.0,0.364229262639565
population;cost977.0,0.4303338890330517
population;cost98.0,0.13841203203308183
population;cost980.0,0.43502835559219644
population;cost984.0,0.3130820236485725
population;cost985.0,0.43587987687704965
population;cost986.0,0.4596630697784364
population;cost988.0,0.22401376239859305
population;cost989.0,0.3096758802429924
population;cost99.0,-0.036932412463989595
population;cost995.0,0.3051895635463474
treecover;cost10.0,-0.4831582965914625
treecover;cost1002.0,0.7175817894415852
treecover;cost1004.0,0.6997736109205323
