label,Cost,Test R2
elevation,1000,0.39353057093993926
elevation,1000,0.39353057093993926
elevation,1000,0.39353057093993926
elevation,1499,0.45061144699669664
elevation,1499,0.45061144699669664
elevation,1499,0.45061144699669664
elevation,1499,0.45061144699669664
elevation,1509,0.4503747334268233
elevation,1999,0.45022705497644533
elevation,1999,0.45022705497644533
elevation,1999,0.45022705497644533
elevation,1999,0.45022705497644533
elevation,2009,0.45029491563946256
elevation,2500,0.4900843575679167
elevation,2500,0.4900843575679167
elevation,2500,0.4900843575679167
elevation,2500,0.4900843575679167
elevation,2501,0.48784602971911406
elevation,2998,0.49510595107353894
elevation,2998,0.49510595107353894
elevation,2999,0.49510946017022706
elevation,2999,0.49510946017022706
elevation,2999,0.49510946017022706
elevation,3497,0.5083138267545564
elevation,3498,0.5117163604706825
elevation,3498,0.5117163604706825
elevation,3507,0.5110974194074034
elevation,3507,0.5110974194074034
elevation,3997,0.5289916512980044
elevation,3997,0.5289916512980044
elevation,3997,0.5289916512980044
elevation,4007,0.5287225207988282
elevation,4007,0.5287225207988282
elevation,4496,0.5399534506261896
elevation,4497,0.5455977809255492
elevation,4497,0.5455977809255492
elevation,4506,0.5418828197404857
elevation,4507,0.5422276532456369
elevation,499,0.33968184665474854
elevation,499,0.33968184665474854
elevation,4996,0.5461796256036179
elevation,4997,0.5425390933001759
elevation,4997,0.5425390933001759
elevation,4997,0.5425390933001759
elevation,500,0.3396795361631292
elevation,500,0.3396795361631292
elevation,500,0.3396795361631292
elevation,5006,0.5500076471595485
elevation,999,0.3767238608540737
elevation,999,0.3767238608540737
population,1005,0.32588178321821737
population,1005,0.32588178321821737
population,1005,0.32588178321821737
population,1496,0.34917750998290675
population,1497,0.3469986960128634
population,1497,0.3469986960128634
population,1497,0.3469986960128634
population,1497,0.3469986960128634
population,1998,0.36102385370503576
population,1999,0.3652528351444281
population,1999,0.3652528351444281
population,1999,0.3652528351444281
population,1999,0.3652528351444281
population,2500,0.4107076754156951
population,2501,0.40978232244727675
population,2501,0.40978232244727675
population,2501,0.40978232244727675
population,2501,0.40978232244727675
population,2993,0.4325536248964523
population,2994,0.4344872446624404
population,3003,0.4345446681045836
population,3004,0.4349090730222869
population,3004,0.4349090730222869
population,3496,0.4243905933258617
population,3496,0.4243905933258617
population,3496,0.4243905933258617
population,3506,0.4239820392534306
population,3506,0.4239820392534306
population,3998,0.4399649194862656
population,3998,0.4399649194862656
population,3998,0.4399649194862656
population,3998,0.4399649194862656
population,4008,0.43571554922653144
population,4499,0.4508251017973893
population,4500,0.45356199041787804
population,4500,0.45356199041787804
population,4500,0.45356199041787804
population,4500,0.45356199041787804
population,492,0.1961758716909141
population,492,0.1961758716909141
population,4991,0.46057784718443096
population,4992,0.4570212024175889
population,5001,0.46053973823854466
population,5001,0.46053973823854466
population,5002,0.4598859317984615
population,502,0.17927351467104136
population,502,0.17927351467104136
population,503,0.23225392819807356
population,995,0.3256521046435922
population,995,0.3256521046435922
treecover,1000,0.7943281867902015
treecover,1000,0.7943281867902015
treecover,1000,0.7943281867902015
treecover,1499,0.8051877863570849
treecover,1499,0.8051877863570849
treecover,1499,0.8051877863570849
treecover,1499,0.8051877863570849
treecover,1509,0.8020789613291228
treecover,1999,0.8271817897535545
treecover,1999,0.8271817897535545
treecover,1999,0.8271817897535545
treecover,1999,0.8271817897535545
treecover,2009,0.8262750178900667
treecover,2500,0.8332194234900603
treecover,2500,0.8332194234900603
treecover,2500,0.8332194234900603
treecover,2500,0.8332194234900603
treecover,2501,0.8316487466436908
treecover,2998,0.8346043356830044
treecover,2998,0.8346043356830044
treecover,2999,0.8346507717491065
treecover,2999,0.8346507717491065
treecover,2999,0.8346507717491065
treecover,3497,0.8407618476343797
treecover,3498,0.838199458306171
treecover,3498,0.838199458306171
treecover,3507,0.8408863450601874
treecover,3507,0.8408863450601874
treecover,3997,0.8460716381017852
treecover,3997,0.8460716381017852
treecover,3997,0.8460716381017852
treecover,4007,0.8433683285936591
treecover,4007,0.8433683285936591
treecover,4496,0.8482759502583667
treecover,4497,0.8493543208361625
treecover,4497,0.8493543208361625
treecover,4506,0.8483036808532696
treecover,4507,0.8493850083478338
treecover,499,0.74812508070073
treecover,499,0.74812508070073
treecover,4996,0.8566906556316966
treecover,4997,0.8566642787450391
treecover,4997,0.8566642787450391
treecover,4997,0.8566642787450391
treecover,500,0.73774330899534
treecover,500,0.73774330899534
treecover,500,0.73774330899534
treecover,5006,0.856147412406488
treecover,999,0.793926718978857
treecover,999,0.793926718978857
