label,Cost,Test R2
elevation,100.0,-0.5488058131522953
elevation,100.0,-0.5503977845546506
elevation,100.0,-0.5015423185505223
elevation,100.0,-0.46439579759126004
elevation,100.0,-0.4478635063210381
elevation,1000.0,-0.6520750155162014
elevation,1000.0,-0.6951191818728828
elevation,1000.0,-0.7184268650458587
elevation,1000.0,-0.5764627330020251
elevation,1000.0,-0.5967212470671674
elevation,1100.0,-0.6531323922728418
elevation,1100.0,-0.6901179486305413
elevation,1100.0,-0.7269150322596025
elevation,1100.0,-0.6440614853215869
elevation,1100.0,-0.6581984689716414
elevation,1200.0,-0.658449330824477
elevation,1200.0,-0.6144259010787363
elevation,1200.0,-0.7150111711945168
elevation,1200.0,-0.6679742262453481
elevation,1200.0,-0.6339162957120306
elevation,1300.0,-0.7015969901280881
elevation,1300.0,-0.6289789687415857
elevation,1300.0,-0.7623544449073136
elevation,1300.0,-0.6263382562580451
elevation,1300.0,-0.6851608599410541
elevation,1400.0,-0.6828862352289311
elevation,1400.0,-0.608664729143046
elevation,1400.0,-0.743105391082203
elevation,1400.0,-0.623834957033651
elevation,1400.0,-0.7064410211993417
elevation,1500.0,-0.6479303137546619
elevation,1500.0,-0.6080090560203222
elevation,1500.0,-0.7473575100171217
elevation,1500.0,-0.6447192356296187
elevation,1500.0,-0.6612783812566192
elevation,200.0,-0.5774806774571197
elevation,200.0,-0.6088950068411509
elevation,200.0,-0.45073192389524985
elevation,200.0,-0.47229995267624947
elevation,200.0,-0.3509471601614005
elevation,300.0,-0.5338117083246703
elevation,300.0,-0.553081994592165
elevation,300.0,-0.5088639043007912
elevation,300.0,-0.5050903195911756
elevation,300.0,-0.5244845843507335
elevation,400.0,-0.6257944521572134
elevation,400.0,-0.538345798352099
elevation,400.0,-0.5859770306397205
elevation,400.0,-0.5496163733631865
elevation,400.0,-0.5266858029358221
elevation,500.0,-0.6684363264811861
elevation,500.0,-0.6081405605661927
elevation,500.0,-0.6895598035885027
elevation,500.0,-0.6062355238544495
elevation,500.0,-0.6357844994218782
elevation,600.0,-0.676691550493028
elevation,600.0,-0.6432824706406468
elevation,600.0,-0.6144016385741593
elevation,600.0,-0.6534569428275578
elevation,600.0,-0.6414651152068616
elevation,700.0,-0.6967720100063577
elevation,700.0,-0.6211140243992408
elevation,700.0,-0.6634584151548004
elevation,700.0,-0.58330334712856
elevation,700.0,-0.6486946986237705
elevation,800.0,-0.7064320275048843
elevation,800.0,-0.652326102191426
elevation,800.0,-0.6744513352545964
elevation,800.0,-0.5663871199792163
elevation,800.0,-0.6267807411517197
elevation,900.0,-0.6679271622208274
elevation,900.0,-0.7298053630492036
elevation,900.0,-0.7201393856893998
elevation,900.0,-0.5679395748089848
elevation,900.0,-0.6283540304153346
population,100.0,-0.09873551399248548
population,100.0,-0.1305587494035767
population,100.0,0.05958134246542812
population,100.0,-0.3383327245518357
population,100.0,-0.2536133714617961
population,1000.0,-0.19394726361294978
population,1000.0,-0.12309897581700269
population,1000.0,-0.16282556930399683
population,1000.0,-0.4252512395183232
population,1000.0,-0.28350155952135103
population,1100.0,-0.1515060709732321
population,1100.0,-0.1828187591749697
population,1100.0,-0.10865193140149021
population,1100.0,-0.39029693180110336
population,1100.0,-0.2538605743875204
population,1200.0,-0.11021540970175359
population,1200.0,-0.20223880654421533
population,1200.0,-0.09364101645562273
population,1200.0,-0.429523140738131
population,1200.0,-0.1878923319792758
population,1300.0,-0.19115035084784782
population,1300.0,-0.16582092482235744
population,1300.0,-0.09628601384664748
population,1300.0,-0.4651736047972983
population,1300.0,-0.21917253511123613
population,1400.0,-0.14801628634018904
population,1400.0,-0.15783536159342848
population,1400.0,-0.21649278635412306
population,1400.0,-0.36633942934867414
population,1400.0,-0.23425255800738776
population,1500.0,-0.15366291316417513
population,1500.0,-0.15787821492769782
population,1500.0,-0.10316576414108325
population,1500.0,-0.293093179858235
population,1500.0,-0.2273982908797243
population,200.0,-0.48516542377133876
population,200.0,-0.17965775455346056
population,200.0,0.2098243694029961
population,200.0,-0.352751964332237
population,200.0,0.13900548932697
population,300.0,-0.38850283762880267
population,300.0,-0.23055524136557604
population,300.0,0.06715603455191732
population,300.0,-0.41964572441863557
population,300.0,0.08151638596370259
population,400.0,-0.3527460116213159
population,400.0,-0.1912758038076814
population,400.0,-0.1328653187255895
population,400.0,-0.3502888405436919
population,400.0,-0.04265499941968587
population,500.0,-0.27541771147224514
population,500.0,-0.14276403467641297
population,500.0,-0.18193522283803665
population,500.0,-0.3980465536598452
population,500.0,-0.08771651917457723
population,600.0,-0.17327688585902457
population,600.0,-0.13313249305006725
population,600.0,-0.18348217169553482
population,600.0,-0.2840717206740744
population,600.0,-0.20524765754908203
population,700.0,-0.19950132765229167
population,700.0,-0.1469660275701552
population,700.0,-0.3352395736681517
population,700.0,-0.18404997651136878
population,700.0,-0.23066888887405157
population,800.0,-0.20787347396371803
population,800.0,-0.21268845401154302
population,800.0,-0.21424657350317333
population,800.0,-0.2764200102025518
population,800.0,-0.18766977146423014
population,900.0,-0.18597661504227192
population,900.0,-0.1361470506096607
population,900.0,-0.26538989966441306
