label,Test Avg R2,Test Std R2
population;budget10,-1.0290222871412396,0.6868615500180362
population;budget100,-0.08517513412433157,0.14872548002410632
population;budget1000.0,-0.17822815648789347,0.15321340115210275
population;budget10000.0,0.6488597003624305,0.008989958464211033
population;budget100000.0,0.7225887985038308,6.9099364280929e-05
population;budget1000000.0,0.7225887985038308,6.9099364280929e-05
elevation;budget10,-1.2036855356242269,1.4398610329331654
elevation;budget100,-0.7194924925435101,0.6580734377108372
elevation;budget1000.0,-0.2623773050218582,0.07549562765862837
elevation;budget10000.0,0.7022605313788348,0.002410883219621229
elevation;budget100000.0,0.7793315867728815,0.00016048077350685656
elevation;budget1000000.0,0.7793315867728815,0.00016048077350685656
treecover;budget10,0.07793701830933772,0.38179389440181866
treecover;budget100,0.5319292024764091,0.08741596045207244
treecover;budget1000.0,0.5936034130458584,0.04314808306165532
treecover;budget10000.0,0.8952575101143951,0.0006008841441264878
treecover;budget100000.0,0.919755444825993,9.511581319705704e-05
treecover;budget1000000.0,0.919755444825993,9.511581319705704e-05
