label,Cost,Test R2
elevation,100.0,0.3317109007592941
elevation,100.0,0.2542837312448144
elevation,100.0,0.2879887365693897
elevation,100.0,0.23336342816809053
elevation,100.0,0.34141545107581683
elevation,1000.0,0.5007223059728385
elevation,1000.0,0.49981919990045476
elevation,1000.0,0.4674488536954887
elevation,1000.0,0.5335437974107271
elevation,1000.0,0.4763649441075102
elevation,1100.0,0.5049209270825772
elevation,1100.0,0.5017429050458295
elevation,1100.0,0.4922940080915391
elevation,1100.0,0.5350555316998065
elevation,1100.0,0.47466507646642786
elevation,1200.0,0.5023480206725603
elevation,1200.0,0.5136582799210907
elevation,1200.0,0.49935301933602894
elevation,1200.0,0.5315259224999789
elevation,1200.0,0.49616847632912253
elevation,1300.0,0.49851178175025435
elevation,1300.0,0.5184473476417664
elevation,1300.0,0.5068408961172983
elevation,1300.0,0.5276220376379313
elevation,1300.0,0.5037690302889895
elevation,1400.0,0.49670870888581675
elevation,1400.0,0.5167430314009802
elevation,1400.0,0.5073411700515688
elevation,1400.0,0.5307256279023993
elevation,1400.0,0.5060696129725664
elevation,1500.0,0.5010452694660448
elevation,1500.0,0.50793058861089
elevation,1500.0,0.5119175280100658
elevation,1500.0,0.5216237560652491
elevation,1500.0,0.516937487037602
elevation,1600.0,0.5087289165375837
elevation,1600.0,0.508820576793455
elevation,1600.0,0.5130928412882765
elevation,1600.0,0.525020772090463
elevation,1600.0,0.5171724804084482
elevation,1700.0,0.5161608018048163
elevation,1700.0,0.517090756869949
elevation,1700.0,0.5166734047621294
elevation,1700.0,0.5251937463559954
elevation,1700.0,0.5139060527837169
elevation,1800.0,0.520770722721309
elevation,1800.0,0.5151389048718098
elevation,1800.0,0.5248122882683142
elevation,1800.0,0.5197625837680389
elevation,1800.0,0.5131463922713968
elevation,1900.0,0.5274119161258171
elevation,1900.0,0.5145924511605375
elevation,1900.0,0.5206342415722591
elevation,1900.0,0.5319843480177882
elevation,1900.0,0.5171479984772029
elevation,200.0,0.38996675980436635
elevation,200.0,0.39364383533593805
elevation,200.0,0.4120575757779802
elevation,200.0,0.38596118477428454
elevation,200.0,0.4200148828021598
elevation,2000.0,0.5322883556983633
elevation,2000.0,0.5212746337806091
elevation,2000.0,0.5141059233678213
elevation,2000.0,0.5398761312213505
elevation,2000.0,0.5164003210675779
elevation,300.0,0.4118809547968273
elevation,300.0,0.4207935212038909
elevation,300.0,0.421922693607527
