,Sample Size
population;budget1000.0,321.8
population;budget1500.0,483.4
population;budget2000.0,645.6
population;budget2500.0,807.8
population;budget3000.0,970.2
population;budget3500.0,1130.2
population;budget4000.0,1292.6
population;budget4500.0,1453.0
population;budget500.0,161.6
population;budget5000.0,1614.0
