label,Cost,Test R2
elevation,100.0,-0.3028969415879974
elevation,100.0,-0.3028969415879974
elevation,1000.0,-0.055951158941744294
elevation,1000.0,-0.055951158941744294
elevation,1001.0,-0.055938874172392294
elevation,1001.0,-0.055938874172392294
elevation,101.0,-0.36547920055597527
elevation,101.0,-0.36547920055597527
elevation,1099.0,-0.05430233945017937
elevation,1099.0,-0.05430233945017937
elevation,1100.0,-0.05131060290475786
elevation,1100.0,-0.05131060290475786
elevation,1101.0,-0.05733395834216637
elevation,1199.0,-0.04888371254873958
elevation,1200.0,-0.04436725328978719
elevation,1200.0,-0.04436725328978719
elevation,1200.0,-0.04436725328978719
elevation,1201.0,-0.044487929272344795
elevation,1300.0,-0.046905847966623115
elevation,1300.0,-0.046905847966623115
elevation,1300.0,-0.046905847966623115
elevation,1300.0,-0.046905847966623115
elevation,1300.0,-0.046905847966623115
elevation,1400.0,-0.04289467045545825
elevation,1400.0,-0.04289467045545825
elevation,1400.0,-0.04289467045545825
elevation,1400.0,-0.04289467045545825
elevation,1400.0,-0.04289467045545825
elevation,1499.0,-0.025570137124158343
elevation,1499.0,-0.025570137124158343
elevation,1499.0,-0.025570137124158343
elevation,1501.0,-0.026237544861544393
elevation,1501.0,-0.026237544861544393
elevation,200.0,-0.19393256275910065
elevation,201.0,-0.1925678314570014
elevation,201.0,-0.1925678314570014
elevation,201.0,-0.1925678314570014
elevation,201.0,-0.1925678314570014
elevation,300.0,-0.07682142618876431
elevation,300.0,-0.07682142618876431
elevation,300.0,-0.07682142618876431
elevation,300.0,-0.07682142618876431
elevation,301.0,-0.06135365032457529
elevation,399.0,-0.09746696291243051
elevation,399.0,-0.09746696291243051
elevation,400.0,-0.09419005807007474
elevation,400.0,-0.09419005807007474
elevation,400.0,-0.09419005807007474
elevation,499.0,-0.05529713852641671
elevation,499.0,-0.05529713852641671
elevation,500.0,-0.05664759457293278
elevation,500.0,-0.05664759457293278
elevation,500.0,-0.05664759457293278
elevation,599.0,-0.036523780174832376
elevation,600.0,-0.03646895657814331
elevation,600.0,-0.03718918725925868
elevation,600.0,-0.03646895657814331
elevation,601.0,-0.03713645953114808
elevation,699.0,-0.01919134016699986
elevation,700.0,-0.019255164171058103
elevation,701.0,-0.017975927393819147
elevation,701.0,-0.017975927393819147
elevation,701.0,-0.017975927393819147
elevation,799.0,-0.05338923829069131
elevation,800.0,-0.05832925366676567
elevation,800.0,-0.04891488980635805
elevation,800.0,-0.04891488980635805
elevation,800.0,-0.05832925366676567
elevation,900.0,-0.05981291592196358
elevation,900.0,-0.05981291592196358
elevation,900.0,-0.05981291592196358
elevation,900.0,-0.05981291592196358
elevation,900.0,-0.05981291592196358
elevation,99.0,-0.3239007587717515
elevation,999.0,-0.050704451898069935
population,100.0,0.2645323394827839
population,100.0,0.2645323394827839
population,100.0,0.2645323394827839
population,100.0,0.2645323394827839
population,1000.0,0.4847828864421335
population,1000.0,0.4847828864421335
population,1000.0,0.4847828864421335
population,1001.0,0.48376235177788773
population,1001.0,0.48376235177788773
population,1099.0,0.48201295179615944
population,1100.0,0.4774782969887159
population,1100.0,0.47958053719701
population,1100.0,0.4774782969887159
population,1101.0,0.47450494174339575
population,1199.0,0.4767196595324694
population,1199.0,0.4767196595324694
population,1200.0,0.4746363120605177
population,1201.0,0.47683666542673586
population,1201.0,0.47683666542673586
population,1300.0,0.48446670776648915
population,1300.0,0.48446670776648915
population,1300.0,0.48446670776648915
population,1301.0,0.48442804097208003
population,1301.0,0.48442804097208003
population,1400.0,0.48938191147857457
population,1400.0,0.48938191147857457
population,1400.0,0.48938191147857457
population,1400.0,0.48938191147857457
population,1401.0,0.4900054123663675
population,1500.0,0.4838647814084258
population,1500.0,0.4838647814084258
population,1500.0,0.4838647814084258
population,1500.0,0.4838647814084258
population,1501.0,0.47838285734923813
population,199.0,0.4020462637651455
population,200.0,0.39439010152774
population,201.0,0.4041910599494941
population,201.0,0.4041910599494941
population,201.0,0.4041910599494941
population,300.0,0.40819850849748174
population,300.0,0.4018392915382014
population,300.0,0.4018392915382014
population,300.0,0.4018392915382014
population,301.0,0.4159335881376144
population,400.0,0.43865324453732757
population,400.0,0.43865324453732757
