label,Cost,Test R2
population,701.0,0.49049280129574435
population,798.0,0.508488687496341
population,798.0,0.5079492453943988
population,800.0,0.5090213098059144
population,801.0,0.5086633868139101
population,801.0,0.5081213238937395
population,899.0,0.5009557150924027
population,899.0,0.5007160501356331
population,899.0,0.5009557150924027
population,901.0,0.5056867544020303
population,901.0,0.5056867544020303
population,99.0,0.2714017022608204
treecover,100.0,0.6892777803232757
treecover,1000.0,0.7703674771720491
treecover,1000.0,0.7654489082909144
treecover,1001.0,0.769548829835055
treecover,101.0,0.6582615397714757
treecover,101.0,0.6763528195591664
treecover,102.0,0.6792887353045483
treecover,1098.0,0.7662080522930719
treecover,1099.0,0.7661755713596147
treecover,1099.0,0.7566177886056776
treecover,1100.0,0.756494916874087
treecover,1101.0,0.7560806754417362
treecover,1198.0,0.7659625049021236
treecover,1199.0,0.7659490054344534
treecover,1200.0,0.7577234536357337
treecover,1201.0,0.7800041775471964
treecover,1201.0,0.7797598335577405
treecover,1299.0,0.777334382317915
treecover,1300.0,0.7629719178718468
treecover,1301.0,0.7719472266170092
treecover,1301.0,0.7775683836941852
treecover,1301.0,0.7719472266170092
treecover,1398.0,0.780344307843963
treecover,1399.0,0.7803307655729709
treecover,1400.0,0.7789031920443391
treecover,1400.0,0.7802683002037106
treecover,1401.0,0.7788860385369697
treecover,1499.0,0.7818616215983326
treecover,1499.0,0.7818616215983326
treecover,1500.0,0.7740334347460013
treecover,1500.0,0.7742209538196094
treecover,1500.0,0.7742209538196094
treecover,199.0,0.7505519326604945
treecover,201.0,0.7526587981691576
treecover,201.0,0.7526587981691576
treecover,202.0,0.7536823314259833
treecover,202.0,0.7536823314259833
treecover,298.0,0.7534353748299525
treecover,299.0,0.7576513930047295
treecover,299.0,0.7550631792042617
treecover,299.0,0.7557574803933327
treecover,300.0,0.7565206422779888
treecover,399.0,0.7416033239260336
treecover,399.0,0.7399018276394322
treecover,400.0,0.7394960165940268
treecover,401.0,0.7285267099455108
treecover,401.0,0.7288410031444672
treecover,497.0,0.7694807895301717
treecover,499.0,0.775114510186579
treecover,499.0,0.7731611725323428
treecover,501.0,0.7702049746135912
treecover,501.0,0.7690624532699204
treecover,599.0,0.7594187397215466
treecover,599.0,0.7572899950932879
treecover,600.0,0.7415119936149166
treecover,600.0,0.7512878041918907
treecover,601.0,0.7701671229356178
treecover,698.0,0.7421814381666441
treecover,699.0,0.7421394214774503
treecover,699.0,0.7607123899352692
treecover,700.0,0.7500991409224039
treecover,701.0,0.7499700273531871
treecover,799.0,0.7670323518309393
treecover,800.0,0.7577818436116956
treecover,800.0,0.758841567854758
treecover,801.0,0.7667131343472695
treecover,802.0,0.7467782221299657
treecover,899.0,0.7627781651441771
treecover,899.0,0.7570788644520261
treecover,900.0,0.7634631465275719
treecover,901.0,0.7632709724295806
treecover,902.0,0.7574163071728521
treecover,98.0,0.6782146935438618
treecover,998.0,0.7667711735454981
treecover,999.0,0.7528223470008144
