label,Test Avg R2,Test Std R2
population;budget10000.0,-0.5396861985062784,0.9261861791252153
population;budget100000.0,0.45193725272418206,0.045429646624613504
population;budget1000000.0,0.6130624503988837,0.010092210489878423
population;budget10000000.0,0.7073365422892393,0.001159249342845763
population;budget100000000.0,0.7254780487455184,2.6785762619772256e-13
elevation;budget10000.0,-0.41837325182922525,0.6647049057491622
elevation;budget100000.0,0.3757564804815215,0.04587684231008897
elevation;budget1000000.0,0.6320174530951423,0.005202823544475823
elevation;budget10000000.0,0.7464681639207077,0.0005182432241843762
elevation;budget100000000.0,0.7706557730078301,7.086843407944085e-06
treecover;budget10000.0,-0.17793905366787827,0.8178371214834188
treecover;budget100000.0,0.7341081235435243,0.03778284306041605
treecover;budget1000000.0,0.8608945301886264,0.006752197529359779
treecover;budget10000000.0,0.9101373667073066,0.0004996523438579195
treecover;budget100000000.0,0.9182867222421798,1.375393645181099e-13
