label,Cost,Test R2
elevation,100.0,0.36016507493449823
elevation,100.0,0.16326043703313875
elevation,100.0,0.2505432708629821
elevation,100.0,0.32391426130362444
elevation,100.0,0.2625756453760608
elevation,1000.0,0.5304127377921192
elevation,1000.0,0.5371675870355721
elevation,1000.0,0.4299268811702589
elevation,1000.0,0.5256918651066376
elevation,1000.0,0.5143301679425643
elevation,1100.0,0.5304074159707988
elevation,1100.0,0.5630875121406298
elevation,1100.0,0.4452206099800611
elevation,1100.0,0.530061583754748
elevation,1100.0,0.4920027108900128
elevation,1200.0,0.5349733814223814
elevation,1200.0,0.5699660838830649
elevation,1200.0,0.5285778212460928
elevation,1200.0,0.5465537954385755
elevation,1200.0,0.5244510213024824
elevation,1300.0,0.5489746278216039
elevation,1300.0,0.5675664559131637
elevation,1300.0,0.48831954574843306
elevation,1300.0,0.5569046103885087
elevation,1300.0,0.5271122009656967
elevation,1400.0,0.5565826997605748
elevation,1400.0,0.5762231377049106
elevation,1400.0,0.5145936440623422
elevation,1400.0,0.5635747671249711
elevation,1400.0,0.5414339119153633
elevation,1500.0,0.5525703063791618
elevation,1500.0,0.5821042158112409
elevation,1500.0,0.5138144727355581
elevation,1500.0,0.5658853017056964
elevation,1500.0,0.5456280197374033
elevation,1600.0,0.570342595976884
elevation,1600.0,0.5864416665607883
elevation,1600.0,0.5276688862253822
elevation,1600.0,0.5717183931820973
elevation,1600.0,0.544207234833332
elevation,1700.0,0.5685808616383201
elevation,1700.0,0.590556506584269
elevation,1700.0,0.522378846593414
elevation,1700.0,0.5745357348606344
elevation,1700.0,0.5504870724214415
elevation,1800.0,0.580527819148374
elevation,1800.0,0.5939010442286863
elevation,1800.0,0.5325373659205433
elevation,1800.0,0.5824639772735696
elevation,1800.0,0.5515992910216556
elevation,1900.0,0.5796969935828631
elevation,1900.0,0.5967908476356587
elevation,1900.0,0.5384014246393404
elevation,1900.0,0.5750712386824707
elevation,1900.0,0.5517313520180652
elevation,200.0,0.36977999560198904
elevation,200.0,0.3721041620967259
elevation,200.0,0.33357566578267817
elevation,200.0,0.4254616798477916
elevation,200.0,0.3923978681855991
elevation,2000.0,0.5885387546482532
elevation,2000.0,0.599074752952399
elevation,2000.0,0.5489696762387227
elevation,2000.0,0.5881217197084356
elevation,2000.0,0.5535363783123801
elevation,300.0,0.4202777243187933
elevation,300.0,0.492771049031541
elevation,300.0,0.4356556117343783
elevation,300.0,0.4601525533724058
elevation,300.0,0.4151695471486313
elevation,400.0,0.4496360317039966
elevation,400.0,0.4949607411508852
elevation,400.0,0.49468062743727426
elevation,400.0,0.4909417097938813
elevation,400.0,0.4501949083443747
elevation,500.0,0.4874375723698904
elevation,500.0,0.4948624193009846
elevation,500.0,0.47419786700234545
elevation,500.0,0.5050075960698445
elevation,500.0,0.47992961317154426
elevation,600.0,0.5236642727408841
elevation,600.0,0.5218927661974104
elevation,600.0,0.4657148607834185
elevation,600.0,0.5127557552515982
elevation,600.0,0.46936763109126356
elevation,700.0,0.5226139874138724
elevation,700.0,0.5328587210307546
elevation,700.0,0.49481419804132754
elevation,700.0,0.5194018033722609
elevation,700.0,0.4637716568257664
elevation,800.0,0.5290775588914163
elevation,800.0,0.5207853044650943
elevation,800.0,0.49488103455680954
elevation,800.0,0.48946967159109667
elevation,800.0,0.4841140430666009
elevation,900.0,0.5296612819842142
elevation,900.0,0.5284282231417989
elevation,900.0,0.49678243446442516
elevation,900.0,0.528740030259525
elevation,900.0,0.5032547336264148
population,100.0,0.4231202041766149
population,100.0,0.4268912048258061
population,100.0,0.46529683260049126
population,100.0,0.39113748699341544
population,100.0,0.3708080802887461
population,1000.0,0.5494054780872943
population,1000.0,0.5528086347076829
population,1000.0,0.5511273711079778
population,1000.0,0.573397391915281
population,1000.0,0.5629104748355509
population,1100.0,0.5552302282211034
population,1100.0,0.561228442454357
population,1100.0,0.5628976670032123
population,1100.0,0.5830621227959849
population,1100.0,0.5644251250120602
population,1200.0,0.5605252762000394
population,1200.0,0.5659468208623388
population,1200.0,0.5639209633061164
population,1200.0,0.5835135876486186
population,1200.0,0.5710315711674755
population,1300.0,0.5584274017610493
population,1300.0,0.5799665116882204
population,1300.0,0.5610356450665575
population,1300.0,0.5868408305488548
population,1300.0,0.5723147591068996
population,1400.0,0.5610316776587947
population,1400.0,0.5825645040677367
population,1400.0,0.5729107399420617
population,1400.0,0.5909351152268777
population,1400.0,0.5773644436474699
population,1500.0,0.5555529371537464
population,1500.0,0.5791009915134331
population,1500.0,0.5801473012423837
population,1500.0,0.5886892175776092
population,1500.0,0.5782135797256369
population,1600.0,0.5582771408406708
population,1600.0,0.5811065930202559
population,1600.0,0.5820935919335146
population,1600.0,0.5904985170093211
population,1600.0,0.5821748632864814
population,1700.0,0.558076851385763
population,1700.0,0.5743105799439641
population,1700.0,0.5840605963744505
population,1700.0,0.59236057635049
population,1700.0,0.5839558263694484
population,1800.0,0.5624384962031045
population,1800.0,0.5879058896447094
population,1800.0,0.5829008747559216
population,1800.0,0.5956719511844861
population,1800.0,0.5898497982786662
population,1900.0,0.5689601827815585
population,1900.0,0.5893411164228342
population,1900.0,0.5842847472079292
population,1900.0,0.5977469541149463
population,1900.0,0.596290126834274
population,200.0,0.453886591273821
population,200.0,0.482183184258824
population,200.0,0.4511350913001617
population,200.0,0.3745735552479943
population,200.0,0.45742089456978063
population,2000.0,0.5711770867322064
population,2000.0,0.5905793555712473
population,2000.0,0.5854783467212896
population,2000.0,0.5991282581470937
population,2000.0,0.5922098714602501
population,300.0,0.4874992019997242
