filename,sample_size,seed,r2
random_sample_1200_points_seed_9101.pkl,1200,9101,0.6127609605778275
random_sample_1300_points_seed_1.pkl,1300,1,0.6032509154889585
random_sample_1300_points_seed_1213.pkl,1300,1213,0.6171815289241169
random_sample_1300_points_seed_123.pkl,1300,123,0.6129801211362933
random_sample_1300_points_seed_1234.pkl,1300,1234,0.6240225348667561
random_sample_1300_points_seed_1415.pkl,1300,1415,0.6218611026111198
random_sample_1300_points_seed_42.pkl,1300,42,0.613366289330826
random_sample_1300_points_seed_456.pkl,1300,456,0.6136365463185335
random_sample_1300_points_seed_5678.pkl,1300,5678,0.6132321259449645
random_sample_1300_points_seed_789.pkl,1300,789,0.6162550246123841
random_sample_1300_points_seed_9101.pkl,1300,9101,0.6137314208569462
random_sample_1400_points_seed_1.pkl,1400,1,0.6096025964513184
random_sample_1400_points_seed_1213.pkl,1400,1213,0.6201326990722449
random_sample_1400_points_seed_123.pkl,1400,123,0.6139330052779544
random_sample_1400_points_seed_1234.pkl,1400,1234,0.6277057594925732
random_sample_1400_points_seed_1415.pkl,1400,1415,0.6250926758857989
random_sample_1400_points_seed_42.pkl,1400,42,0.6140911102201817
random_sample_1400_points_seed_456.pkl,1400,456,0.6205755518670515
random_sample_1400_points_seed_5678.pkl,1400,5678,0.6145326391363557
random_sample_1400_points_seed_789.pkl,1400,789,0.6190583023167313
random_sample_1400_points_seed_9101.pkl,1400,9101,0.6158404255684444
random_sample_1500_points_seed_1.pkl,1500,1,0.6120627462173538
random_sample_1500_points_seed_1213.pkl,1500,1213,0.6179209264884922
random_sample_1500_points_seed_123.pkl,1500,123,0.6171890549207693
random_sample_1500_points_seed_1234.pkl,1500,1234,0.632681124280496
random_sample_1500_points_seed_1415.pkl,1500,1415,0.6260720502610713
random_sample_1500_points_seed_42.pkl,1500,42,0.61719846743628
random_sample_1500_points_seed_456.pkl,1500,456,0.622159680726712
random_sample_1500_points_seed_5678.pkl,1500,5678,0.6173636736107457
random_sample_1500_points_seed_789.pkl,1500,789,0.621624044917382
random_sample_1500_points_seed_9101.pkl,1500,9101,0.6156212371481463
random_sample_1600_points_seed_1.pkl,1600,1,0.6246965870628124
random_sample_1600_points_seed_1213.pkl,1600,1213,0.6233975706533306
random_sample_1600_points_seed_123.pkl,1600,123,0.618881771439717
random_sample_1600_points_seed_1234.pkl,1600,1234,0.6351562767423713
random_sample_1600_points_seed_1415.pkl,1600,1415,0.6276965554596878
random_sample_1600_points_seed_42.pkl,1600,42,0.6208666387955046
random_sample_1600_points_seed_456.pkl,1600,456,0.6259828833103587
random_sample_1600_points_seed_5678.pkl,1600,5678,0.6178477965481483
random_sample_1600_points_seed_789.pkl,1600,789,0.6236988237070664
random_sample_1600_points_seed_9101.pkl,1600,9101,0.6197021779191112
random_sample_1700_points_seed_1.pkl,1700,1,0.6273275914321799
random_sample_1700_points_seed_1213.pkl,1700,1213,0.6300232377404884
random_sample_1700_points_seed_123.pkl,1700,123,0.6201885429822802
random_sample_1700_points_seed_1234.pkl,1700,1234,0.6384160057844611
random_sample_1700_points_seed_1415.pkl,1700,1415,0.6314767635333081
random_sample_1700_points_seed_42.pkl,1700,42,0.6235145445271553
random_sample_1700_points_seed_456.pkl,1700,456,0.6206401697042927
random_sample_1700_points_seed_5678.pkl,1700,5678,0.6171305461959935
random_sample_1700_points_seed_789.pkl,1700,789,0.6364233895822244
random_sample_1700_points_seed_9101.pkl,1700,9101,0.6277033019961649
random_sample_1800_points_seed_1.pkl,1800,1,0.6329588847383911
random_sample_1800_points_seed_1213.pkl,1800,1213,0.6347776848363431
random_sample_1800_points_seed_123.pkl,1800,123,0.6340329031346075
random_sample_1800_points_seed_1234.pkl,1800,1234,0.6416052070902285
random_sample_1800_points_seed_1415.pkl,1800,1415,0.6323246471591544
random_sample_1800_points_seed_42.pkl,1800,42,0.6257349806360368
random_sample_1800_points_seed_456.pkl,1800,456,0.6363520434844556
