initial_set,sampling_type,diversity,size,pop_risk_nlcd_0.5,pop_risk_nlcd_0,pop_risk_nlcd_0.001,pop_risk_nlcd_0.01,pop_risk_nlcd_0.1,pop_risk_nlcd_1,pop_risk_image_clusters_2_0.5,pop_risk_image_clusters_2_0,pop_risk_image_clusters_2_0.001,pop_risk_image_clusters_2_0.01,pop_risk_image_clusters_2_0.1,pop_risk_image_clusters_2_1,pop_risk_image_clusters_8_0.5,pop_risk_image_clusters_8_0,pop_risk_image_clusters_8_0.001,pop_risk_image_clusters_8_0.01,pop_risk_image_clusters_8_0.1,pop_risk_image_clusters_8_1,pop_risk_states_0.5,pop_risk_states_0,pop_risk_states_0.001,pop_risk_states_0.01,pop_risk_states_0.1,pop_risk_states_1
IDS_top10_urban_300_points_probabilistic_seed_1213.pkl,convenience_sampling_urban_based,-81313.46620816256,300,-0.1337891740421215,-0.0577350269189625,-0.0578871352132088,-0.0592561098614257,-0.0729458563435943,-0.2098433211652805,-0.0735407391145774,-0.0577350269189625,-0.0577666383433538,-0.0580511411628748,-0.0608961693580855,-0.0893464513101922,-0.1248158734795182,-0.0577350269189625,-0.0578691886120836,-0.0590766438501736,-0.0711511962310736,-0.1918967200400738,-2672.3189050501014,-0.0577350269189625,-5.402257366965326,-53.502958427382616,-534.5099690315554,-5344.580075073283
IDS_top10_urban_300_points_probabilistic_seed_123.pkl,convenience_sampling_urban_based,-80321.20357114341,300,-0.1324571860784656,-0.0577350269189625,-0.0578844712372815,-0.0592294701021526,-0.0726794587508631,-0.2071793452379687,-0.0732762260815521,-0.0577350269189625,-0.0577661093172877,-0.0580458509022143,-0.0608432667514804,-0.0888174252441418,-0.1241214170606355,-0.0577350269189625,-0.0578677996992459,-0.059062754721796,-0.0710123049472971,-0.1905078072023085,-2814.735282862128,-0.0577350269189625,-5.687090122589379,-56.35128598362316,-562.9932445939609,-5629.412830697336
IDS_top10_urban_300_points_probabilistic_seed_1234.pkl,convenience_sampling_urban_based,-81241.62025022772,300,-0.1299548159902933,-0.0577350269189625,-0.0578794664971052,-0.0591794227003891,-0.0721789847332287,-0.2021746050616242,-0.0726733891122901,-0.0577350269189625,-0.0577649036433492,-0.0580337941628291,-0.060722699357628,-0.0876117513056177,-0.1255735113790321,-0.0577350269189625,-0.0578707038878827,-0.0590917966081639,-0.0713027238109764,-0.1934119958391016,-2664.5995407472547,-0.0577350269189625,-5.386818638359633,-53.348571141325685,-532.966096170986,-5329.14134646759
IDS_top10_urban_300_points_probabilistic_seed_1415.pkl,convenience_sampling_urban_based,-81233.64490509297,300,-0.1306211927907458,-0.0577350269189625,-0.0578807992507061,-0.0591927502363982,-0.0723122600933192,-0.2035073586625291,-0.0744250249413003,-0.0577350269189625,-0.0577684069150072,-0.0580688268794093,-0.0610730265234301,-0.0911150229636381,-0.1281726275887269,-0.0577350269189625,-0.057875902120302,-0.0591437789323578,-0.0718225470529154,-0.1986102282584912,-2930.850780430469,-0.0577350269189625,-5.919321117726063,-58.673595934989976,-586.216344107629,-5861.643825834019
IDS_top10_urban_300_points_probabilistic_seed_42.pkl,convenience_sampling_urban_based,-80926.08524987363,300,-0.1291361929998631,-0.0577350269189625,-0.0578778292511243,-0.0591630502405805,-0.0720152601351427,-0.2005373590807637,-0.0726733891122901,-0.0577350269189625,-0.0577649036433492,-0.0580337941628291,-0.060722699357628,-0.0876117513056177,-0.122986138541973,-0.0577350269189625,-0.0578655291422085,-0.0590400491514227,-0.0707852492435646,-0.1882372501649835,-2770.946741473547,-0.0577350269189625,-5.5995130398122175,-55.475515155851525,-554.2355363162445,-5541.835747920175
IDS_top10_urban_300_points_probabilistic_seed_456.pkl,convenience_sampling_urban_based,-79957.84542852906,300,-0.1405118969045035,-0.0577350269189625,-0.0579005806589336,-0.0593905643186733,-0.0742904009160707,-0.2232887668900446,-0.0721457424019225,-0.0577350269189625,-0.0577638483499284,-0.0580232412286217,-0.0606171700155545,-0.0865564578848824,-0.1193547853956143,-0.0577350269189625,-0.0578582664359158,-0.0589674220884956,-0.0700589786142929,-0.180974543872266,-2739.853212892511,-0.0577350269189625,-5.537325982650144,-54.85364458423079,-548.0168306000372,-5479.648690758102
IDS_top10_urban_300_points_probabilistic_seed_5678.pkl,convenience_sampling_urban_based,-80443.5772071507,300,-0.1280091453657911,-0.0577350269189625,-0.0578755751558562,-0.0591405092878991,-0.0717898506083282,-0.1982832638126197,-0.0716846463840695,-0.0577350269189625,-0.0577629261578927,-0.0580140193082647,-0.0605249508119839,-0.0856342658491764,-0.1204893271056561,-0.0577350269189625,-0.0578605355193359,-0.0589901129226964,-0.0702858869563012,-0.1832436272923496,-2669.191955274012,-0.0577350269189625,-5.396003467413148,-53.440419431860825,-533.8845790763374,-5338.326175521104
IDS_top10_urban_300_points_probabilistic_seed_789.pkl,convenience_sampling_urban_based,-80929.3708381679,300,-0.1302847073908123,-0.0577350269189625,-0.0578801262799062,-0.0591860205283995,-0.0722449630133325,-0.202834387862662,-0.0739650109031857,-0.0577350269189625,-0.057767486886931,-0.058059626598647,-0.0609810237158072,-0.090194994887409,-0.1235761368594019,-0.0577350269189625,-0.0578667091388434,-0.0590518491177713,-0.0709032489070504,-0.1894172467998414,-2694.1336244659574,-0.0577350269189625,-5.445886805797039,-53.93925281569973,-538.8729129147266,-5388.209513904996
IDS_top10_urban_300_points_probabilistic_seed_9101.pkl,convenience_sampling_urban_based,-80317.25799072052,300,-0.1401344891630258,-0.0577350269189625,-0.0578998258434506,-0.0593830161638438,-0.0742149193677752,-0.2225339514070891,-0.0730254340234938,-0.0577350269189625,-0.0577656077331716,-0.0580408350610531,-0.0607931083398688,-0.088315841128025,-0.1243621129840285,-0.0577350269189625,-0.0578682810910926,-0.0590675686402638,-0.0710604441319757,-0.1909891990490944,-2739.8535540953458,-0.0577350269189625,-5.537326665055815,-54.8536514082875,-548.0168988406043,-5479.649373163773
IDS_top10_urban_400_points_probabilistic_400_size_seed_1.pkl,convenience_sampling_urban_based,-142908.2869608636,400,-0.1253409295692272,-0.05,-0.0501506818591384,-0.0515068185913845,-0.0650681859138454,-0.2006818591384545,-0.0621755042421286,-0.05,-0.0500243510084842,-0.0502435100848425,-0.0524351008484257,-0.0743510084842573,-0.1022391437739268,-0.05,-0.0501044782875478,-0.0510447828754785,-0.0604478287547853,-0.1544782875478537,-2656.670774227474,-0.05,-5.3632415484549485,-53.18241548454947,-531.3741548454948,-5313.2915484549485
IDS_top10_urban_400_points_probabilistic_400_size_seed_1213.pkl,convenience_sampling_urban_based,-144386.5767866011,400,-0.1148017358015708,-0.05,-0.0501296034716031,-0.0512960347160314,-0.0629603471603141,-0.1796034716031417,-0.0636881482863079,-0.05,-0.0500273762965726,-0.0502737629657261,-0.0527376296572616,-0.0773762965726159,-0.1069596037021392,-0.05,-0.0501139192074042,-0.0511391920740427,-0.0613919207404278,-0.1639192074042785,-2574.9746830401623,-0.05,-5.1998493660803256,-51.54849366080324,-515.0349366080325,-5149.899366080324
IDS_top10_urban_400_points_probabilistic_400_size_seed_123.pkl,convenience_sampling_urban_based,-142450.66992928935,400,-0.1182319142734438,-0.05,-0.0501364638285468,-0.0513646382854688,-0.0636463828546887,-0.1864638285468877,-0.0634312879618271,-0.05,-0.0500268625759236,-0.0502686257592365,-0.0526862575923654,-0.0768625759236543,-0.1080416438016515,-0.05,-0.0501160832876033,-0.051160832876033,-0.0616083287603303,-0.166083287603303,-2757.49738737866,-0.05,-5.564894774757321,-55.19894774757319,-551.539477475732,-5514.94477475732
IDS_top10_urban_400_points_probabilistic_400_size_seed_1234.pkl,convenience_sampling_urban_based,-144645.60887654967,400,-0.1142941148360197,-0.05,-0.050128588229672,-0.0512858822967204,-0.0628588229672039,-0.1785882296720395,-0.0636008099711917,-0.05,-0.0500272016199423,-0.0502720161994238,-0.0527201619942383,-0.0772016199423834,-0.1081244558206808,-0.05,-0.0501162489116413,-0.0511624891164136,-0.0616248911641361,-0.1662489116413616,-2527.1380950829903,-0.05,-5.104176190165981,-50.5917619016598,-505.46761901659806,-5054.22619016598
IDS_top10_urban_400_points_probabilistic_400_size_seed_1415.pkl,convenience_sampling_urban_based,-143772.87814524124,400,-0.1105233061983628,-0.05,-0.0501210466123967,-0.0512104661239672,-0.0621046612396725,-0.1710466123967257,-0.0631893640705031,-0.05,-0.050026378728141,-0.05026378728141,-0.0526378728141006,-0.0763787281410063,-0.1085686511420818,-0.05,-0.0501171373022841,-0.0511713730228416,-0.0617137302284163,-0.1671373022841636,-2759.1678452094293,-0.05,-5.56823569041886,-55.232356904188585,-551.8735690418858,-5518.285690418859
IDS_top10_urban_400_points_probabilistic_400_size_seed_42.pkl,convenience_sampling_urban_based,-143939.94924103573,400,-0.109826547126239,-0.05,-0.0501196530942524,-0.0511965309425247,-0.0619653094252478,-0.1696530942524781,-0.0635152019873022,-0.05,-0.0500270304039746,-0.050270304039746,-0.0527030403974604,-0.0770304039746045,-0.1070037700210778,-0.05,-0.0501140075400421,-0.0511400754004215,-0.0614007540042155,-0.1640075400421557,-2672.3091077527674,-0.05,-5.394518215505537,-53.49518215505535,-534.5018215505536,-5344.5682155055365
IDS_top10_urban_400_points_probabilistic_400_size_seed_456.pkl,convenience_sampling_urban_based,-142821.72904446078,400,-0.1186851266478483,-0.05,-0.0501373702532957,-0.0513737025329569,-0.0637370253295696,-0.1873702532956966,-0.062480045694953,-0.05,-0.0500249600913899,-0.050249600913899,-0.0524960091389906,-0.074960091389906,-0.1040734992059905,-0.05,-0.0501081469984119,-0.0510814699841198,-0.0608146998411981,-0.158146998411981,-2682.615149627208,-0.05,-5.415130299254417,-53.70130299254416,-536.5630299254416,-5365.180299254416
IDS_top10_urban_400_points_probabilistic_400_size_seed_5678.pkl,convenience_sampling_urban_based,-142953.9437957044,400,-0.1089980837021041,-0.05,-0.0501179961674042,-0.051179961674042,-0.0617996167404208,-0.1679961674042082,-0.0625447497720757,-0.05,-0.0500250894995441,-0.0502508949954415,-0.0525089499544151,-0.0750894995441515,-0.1025421796625122,-0.05,-0.050105084359325,-0.0510508435932502,-0.0605084359325024,-0.1550843593250244,-2517.750041336944,-0.05,-5.085400082673888,-50.40400082673887,-503.5900082673888,-5035.450082673888
IDS_top10_urban_400_points_probabilistic_400_size_seed_789.pkl,convenience_sampling_urban_based,-144228.11318203167,400,-0.112098336873433,-0.05,-0.0501241966737468,-0.0512419667374686,-0.0624196673746866,-0.1741966737468659,-0.0654801038247626,-0.05,-0.0500309602076495,-0.0503096020764952,-0.0530960207649525,-0.0809602076495253,-0.110310752003053,-0.05,-0.0501206215040061,-0.051206215040061,-0.0620621504006106,-0.170621504006106,-2667.619627670316,-0.05,-5.385139255340632,-53.40139255340631,-533.5639255340632,-5335.189255340632
IDS_top10_urban_400_points_probabilistic_400_size_seed_9101.pkl,convenience_sampling_urban_based,-142274.9511063333,400,-0.1135424737629304,-0.05,-0.0501270849475258,-0.0512708494752586,-0.0627084947525861,-0.1770849475258609,-0.0628885116301506,-0.05,-0.0500257770232603,-0.050257770232603,-0.0525777023260301,-0.0757770232603013,-0.1066855773603325,-0.05,-0.0501133711547206,-0.0511337115472066,-0.0613371154720665,-0.163371154720665,-2672.3177433087844,-0.05,-5.3945354866175705,-53.49535486617568,-534.5035486617569,-5344.585486617569
IDS_top10_urban_400_points_probabilistic_seed_1.pkl,convenience_sampling_urban_based,-142908.2869608636,400,-0.1253409295692272,-0.05,-0.0501506818591384,-0.0515068185913845,-0.0650681859138454,-0.2006818591384545,-0.0621755042421286,-0.05,-0.0500243510084842,-0.0502435100848425,-0.0524351008484257,-0.0743510084842573,-0.1022391437739268,-0.05,-0.0501044782875478,-0.0510447828754785,-0.0604478287547853,-0.1544782875478537,-2656.670774227474,-0.05,-5.3632415484549485,-53.18241548454947,-531.3741548454948,-5313.2915484549485
IDS_top10_urban_400_points_probabilistic_seed_1213.pkl,convenience_sampling_urban_based,-144386.5767866011,400,-0.1148017358015708,-0.05,-0.0501296034716031,-0.0512960347160314,-0.0629603471603141,-0.1796034716031417,-0.0636881482863079,-0.05,-0.0500273762965726,-0.0502737629657261,-0.0527376296572616,-0.0773762965726159,-0.1069596037021392,-0.05,-0.0501139192074042,-0.0511391920740427,-0.0613919207404278,-0.1639192074042785,-2574.9746830401623,-0.05,-5.1998493660803256,-51.54849366080324,-515.0349366080325,-5149.899366080324
IDS_top10_urban_400_points_probabilistic_seed_123.pkl,convenience_sampling_urban_based,-142450.66992928935,400,-0.1182319142734438,-0.05,-0.0501364638285468,-0.0513646382854688,-0.0636463828546887,-0.1864638285468877,-0.0634312879618271,-0.05,-0.0500268625759236,-0.0502686257592365,-0.0526862575923654,-0.0768625759236543,-0.1080416438016515,-0.05,-0.0501160832876033,-0.051160832876033,-0.0616083287603303,-0.166083287603303,-2757.49738737866,-0.05,-5.564894774757321,-55.19894774757319,-551.539477475732,-5514.94477475732
IDS_top10_urban_400_points_probabilistic_seed_1234.pkl,convenience_sampling_urban_based,-144645.60887654967,400,-0.1142941148360197,-0.05,-0.050128588229672,-0.0512858822967204,-0.0628588229672039,-0.1785882296720395,-0.0636008099711917,-0.05,-0.0500272016199423,-0.0502720161994238,-0.0527201619942383,-0.0772016199423834,-0.1081244558206808,-0.05,-0.0501162489116413,-0.0511624891164136,-0.0616248911641361,-0.1662489116413616,-2527.1380950829903,-0.05,-5.104176190165981,-50.5917619016598,-505.46761901659806,-5054.22619016598
IDS_top10_urban_400_points_probabilistic_seed_1415.pkl,convenience_sampling_urban_based,-143772.87814524124,400,-0.1105233061983628,-0.05,-0.0501210466123967,-0.0512104661239672,-0.0621046612396725,-0.1710466123967257,-0.0631893640705031,-0.05,-0.050026378728141,-0.05026378728141,-0.0526378728141006,-0.0763787281410063,-0.1085686511420818,-0.05,-0.0501171373022841,-0.0511713730228416,-0.0617137302284163,-0.1671373022841636,-2759.1678452094293,-0.05,-5.56823569041886,-55.232356904188585,-551.8735690418858,-5518.285690418859
IDS_top10_urban_400_points_probabilistic_seed_42.pkl,convenience_sampling_urban_based,-143939.94924103573,400,-0.109826547126239,-0.05,-0.0501196530942524,-0.0511965309425247,-0.0619653094252478,-0.1696530942524781,-0.0635152019873022,-0.05,-0.0500270304039746,-0.050270304039746,-0.0527030403974604,-0.0770304039746045,-0.1070037700210778,-0.05,-0.0501140075400421,-0.0511400754004215,-0.0614007540042155,-0.1640075400421557,-2672.3091077527674,-0.05,-5.394518215505537,-53.49518215505535,-534.5018215505536,-5344.5682155055365
IDS_top10_urban_400_points_probabilistic_seed_456.pkl,convenience_sampling_urban_based,-142821.72904446078,400,-0.1186851266478483,-0.05,-0.0501373702532957,-0.0513737025329569,-0.0637370253295696,-0.1873702532956966,-0.062480045694953,-0.05,-0.0500249600913899,-0.050249600913899,-0.0524960091389906,-0.074960091389906,-0.1040734992059905,-0.05,-0.0501081469984119,-0.0510814699841198,-0.0608146998411981,-0.158146998411981,-2682.615149627208,-0.05,-5.415130299254417,-53.70130299254416,-536.5630299254416,-5365.180299254416
IDS_top10_urban_400_points_probabilistic_seed_5678.pkl,convenience_sampling_urban_based,-142953.9437957044,400,-0.1089980837021041,-0.05,-0.0501179961674042,-0.051179961674042,-0.0617996167404208,-0.1679961674042082,-0.0625447497720757,-0.05,-0.0500250894995441,-0.0502508949954415,-0.0525089499544151,-0.0750894995441515,-0.1025421796625122,-0.05,-0.050105084359325,-0.0510508435932502,-0.0605084359325024,-0.1550843593250244,-2517.750041336944,-0.05,-5.085400082673888,-50.40400082673887,-503.5900082673888,-5035.450082673888
IDS_top10_urban_400_points_probabilistic_seed_789.pkl,convenience_sampling_urban_based,-144228.11318203167,400,-0.112098336873433,-0.05,-0.0501241966737468,-0.0512419667374686,-0.0624196673746866,-0.1741966737468659,-0.0654801038247626,-0.05,-0.0500309602076495,-0.0503096020764952,-0.0530960207649525,-0.0809602076495253,-0.110310752003053,-0.05,-0.0501206215040061,-0.051206215040061,-0.0620621504006106,-0.170621504006106,-2667.619627670316,-0.05,-5.385139255340632,-53.40139255340631,-533.5639255340632,-5335.189255340632
IDS_top10_urban_400_points_probabilistic_seed_9101.pkl,convenience_sampling_urban_based,-142274.9511063333,400,-0.1135424737629304,-0.05,-0.0501270849475258,-0.0512708494752586,-0.0627084947525861,-0.1770849475258609,-0.0628885116301506,-0.05,-0.0500257770232603,-0.050257770232603,-0.0525777023260301,-0.0757770232603013,-0.1066855773603325,-0.05,-0.0501133711547206,-0.0511337115472066,-0.0613371154720665,-0.163371154720665,-2672.3177433087844,-0.05,-5.3945354866175705,-53.49535486617568,-534.5035486617569,-5344.585486617569
IDS_top10_urban_500_points_probabilistic_500_size_seed_1.pkl,convenience_sampling_urban_based,-223989.94737093095,500,-0.1058580010219435,-0.0447213595499957,-0.0448436328329396,-0.0459440923794347,-0.0569486878443853,-0.1669946424938913,-0.0555400566427335,-0.0447213595499957,-0.0447429969441812,-0.0449377334918505,-0.0468850989685433,-0.0663587537354714,-0.0908457520522393,-0.0447213595499957,-0.0448136083350002,-0.0456438474000406,-0.0539462380504445,-0.1369701445544829,-2755.283827077936,-0.0447213595499957,-5.555199570986765,-55.14950347391769,-551.0925425032269,-5510.522932796321
IDS_top10_urban_500_points_probabilistic_500_size_seed_1213.pkl,convenience_sampling_urban_based,-225141.4982352102,500,-0.101003221458074,-0.0447213595499957,-0.0448339232738119,-0.0458469967881573,-0.0559777319316114,-0.1572850833661523,-0.0570927036314554,-0.0447213595499957,-0.0447461022381587,-0.0449687864316249,-0.0471956283662877,-0.0694640477129151,-0.0946808300364918,-0.0447213595499957,-0.0448212784909687,-0.0457205489597257,-0.054713253647295,-0.1446403005229879,-2517.738401903257,-0.0447213595499957,-5.08010872063741,-50.39859497042414,-503.5834574682914,-5035.432082446965
IDS_top10_urban_500_points_probabilistic_500_size_seed_123.pkl,convenience_sampling_urban_based,-222737.46430031903,500,-0.1035947423805533,-0.0447213595499957,-0.0448391063156569,-0.0458988272066069,-0.0564960361161073,-0.1624681252111109,-0.0569644115717085,-0.0447213595499957,-0.0447458456540392,-0.04496622059043,-0.0471699699543383,-0.0692074635934212,-0.0949104681162631,-0.0447213595499957,-0.0448217377671283,-0.0457251417213211,-0.0547591812632492,-0.1450995766825303,-2757.487936751469,-0.0447213595499957,-5.559607790333834,-55.193585667388376,-551.5333644379338,-5514.931152143388
IDS_top10_urban_500_points_probabilistic_500_size_seed_1234.pkl,convenience_sampling_urban_based,-226272.2654713834,500,-0.1029779678617774,-0.0447213595499957,-0.0448378727666193,-0.0458864917162314,-0.0563726812123521,-0.1612345761735591,-0.0567198367458031,-0.0447213595499957,-0.0447453565043874,-0.0449613290939119,-0.0471210549891572,-0.0687183139416104,-0.0964368305183072,-0.0447213595499957,-0.0448247904919324,-0.045755668969362,-0.055064453743658,-0.1481523014866186,-2527.124704161925,-0.0447213595499957,-5.0988813251547445,-50.58632101559749,-505.4607179200249,-5054.2046869643
IDS_top10_urban_500_points_probabilistic_500_size_seed_1415.pkl,convenience_sampling_urban_based,-225393.8441428984,500,-0.099697681312399,-0.0447213595499957,-0.0448313121935206,-0.0458208859852438,-0.0557166239024764,-0.1546740030748023,-0.0568401681313385,-0.0447213595499957,-0.0447455971671584,-0.0449637357216226,-0.0471451212662643,-0.0689589767126813,-0.096711505244974,-0.0447213595499957,-0.0448253398413857,-0.0457611624638953,-0.0551193886889914,-0.1487016509399522,-2754.466967414145,-0.0447213595499957,-5.553565851659185,-55.133166280641895,-550.929170570469,-5508.889213468741
IDS_top10_urban_500_points_probabilistic_500_size_seed_42.pkl,convenience_sampling_urban_based,-224566.73310507776,500,-0.0968843302206382,-0.0447213595499957,-0.044825685491337,-0.0457646189634086,-0.0551539536841242,-0.1490473008912806,-0.0566032881910715,-0.0447213595499957,-0.0447451234072779,-0.0449589981228173,-0.0470977452782109,-0.0684852168321472,-0.0938464893727757,-0.0447213595499957,-0.0448196098096413,-0.0457038621464513,-0.0545463855145517,-0.1429716191955556,-2615.074805508028,-0.0447213595499957,-5.274781527846951,-52.345323042519546,-523.0507381892455,-5230.104889656506
IDS_top10_urban_500_points_probabilistic_500_size_seed_456.pkl,convenience_sampling_urban_based,-223549.39549522047,500,-0.1048311497724442,-0.0447213595499957,-0.0448415791304406,-0.0459235553544447,-0.0567433175944854,-0.1649409399948927,-0.0562751476946508,-0.0447213595499957,-0.0447444671262851,-0.0449524353128888,-0.0470321171789268,-0.0678289358393059,-0.0933675925231004,-0.0447213595499957,-0.044818652015942,-0.0456942842094578,-0.0544506061446167,-0.1420138254962051,-2781.229960274059,-0.0447213595499957,-5.607091837379013,-55.66842613784016,-556.2817691424517,-5562.415199188568
IDS_top10_urban_500_points_probabilistic_500_size_seed_5678.pkl,convenience_sampling_urban_based,-223319.92088644157,500,-0.0971018393116234,-0.0447213595499957,-0.044826120509519,-0.0457689691452283,-0.0551974555023213,-0.1494823190732511,-0.0559300566539393,-0.0447213595499957,-0.0447437769442036,-0.0449455334920746,-0.0469630989707844,-0.0671387537578828,-0.0927469045986089,-0.0447213595499957,-0.044817410640093,-0.045681870450968,-0.0543264685597184,-0.1407724496472221,-2574.9581532613943,-0.0447213595499957,-5.194548223353683,-51.54298999758688,-515.0274077399188,-5149.871585163239
IDS_top10_urban_500_points_probabilistic_500_size_seed_789.pkl,convenience_sampling_urban_based,-225447.31174592616,500,-0.1008118374904938,-0.0447213595499957,-0.0448335405058767,-0.0458431691088057,-0.0559394551380954,-0.1569023154309919,-0.057724196609421,-0.0447213595499957,-0.0447473652241146,-0.0449814162911842,-0.0473219269618808,-0.0707270336688462,-0.0961969349129577,-0.0447213595499957,-0.0448243107007217,-0.045750871057255,-0.0550164746225881,-0.1476725102759196,-2667.611215156792,-0.0447213595499957,-5.379854347144477,-53.39605123549481,-533.5580201189981,-5335.177708954032
IDS_top10_urban_500_points_probabilistic_500_size_seed_9101.pkl,convenience_sampling_urban_based,-222788.9311767364,500,-0.1025420409967474,-0.0447213595499957,-0.0448370009128892,-0.0458777731789308,-0.0562854958393461,-0.1603627224434991,-0.0563276794477916,-0.0447213595499957,-0.0447445721897913,-0.0449534859479517,-0.0470426235295549,-0.0679339993455874,-0.0947871555433257,-0.0447213595499957,-0.0448214911419824,-0.0457226754698623,-0.0547345187486617,-0.1448529515366557,-2672.306736958495,-0.0447213595499957,-5.389245390747885,-53.489961671528896,-534.4971244793389,-5344.568752557439
IDS_top10_urban_500_points_probabilistic_seed_1.pkl,convenience_sampling_urban_based,-223989.94737093095,500,-0.1058580010219435,-0.0447213595499957,-0.0448436328329396,-0.0459440923794347,-0.0569486878443853,-0.1669946424938913,-0.0555400566427335,-0.0447213595499957,-0.0447429969441812,-0.0449377334918505,-0.0468850989685433,-0.0663587537354714,-0.0908457520522393,-0.0447213595499957,-0.0448136083350002,-0.0456438474000406,-0.0539462380504445,-0.1369701445544829,-2755.283827077936,-0.0447213595499957,-5.555199570986765,-55.14950347391769,-551.0925425032269,-5510.522932796321
IDS_top10_urban_500_points_probabilistic_seed_1213.pkl,convenience_sampling_urban_based,-225141.4982352102,500,-0.101003221458074,-0.0447213595499957,-0.0448339232738119,-0.0458469967881573,-0.0559777319316114,-0.1572850833661523,-0.0570927036314554,-0.0447213595499957,-0.0447461022381587,-0.0449687864316249,-0.0471956283662877,-0.0694640477129151,-0.0946808300364918,-0.0447213595499957,-0.0448212784909687,-0.0457205489597257,-0.054713253647295,-0.1446403005229879,-2517.738401903257,-0.0447213595499957,-5.08010872063741,-50.39859497042414,-503.5834574682914,-5035.432082446965
IDS_top10_urban_500_points_probabilistic_seed_123.pkl,convenience_sampling_urban_based,-222737.46430031903,500,-0.1035947423805533,-0.0447213595499957,-0.0448391063156569,-0.0458988272066069,-0.0564960361161073,-0.1624681252111109,-0.0569644115717085,-0.0447213595499957,-0.0447458456540392,-0.04496622059043,-0.0471699699543383,-0.0692074635934212,-0.0949104681162631,-0.0447213595499957,-0.0448217377671283,-0.0457251417213211,-0.0547591812632492,-0.1450995766825303,-2757.487936751469,-0.0447213595499957,-5.559607790333834,-55.193585667388376,-551.5333644379338,-5514.931152143388
IDS_top10_urban_500_points_probabilistic_seed_1234.pkl,convenience_sampling_urban_based,-226272.2654713834,500,-0.1029779678617774,-0.0447213595499957,-0.0448378727666193,-0.0458864917162314,-0.0563726812123521,-0.1612345761735591,-0.0567198367458031,-0.0447213595499957,-0.0447453565043874,-0.0449613290939119,-0.0471210549891572,-0.0687183139416104,-0.0964368305183072,-0.0447213595499957,-0.0448247904919324,-0.045755668969362,-0.055064453743658,-0.1481523014866186,-2527.124704161925,-0.0447213595499957,-5.0988813251547445,-50.58632101559749,-505.4607179200249,-5054.2046869643
IDS_top10_urban_500_points_probabilistic_seed_1415.pkl,convenience_sampling_urban_based,-225393.8441428984,500,-0.099697681312399,-0.0447213595499957,-0.0448313121935206,-0.0458208859852438,-0.0557166239024764,-0.1546740030748023,-0.0568401681313385,-0.0447213595499957,-0.0447455971671584,-0.0449637357216226,-0.0471451212662643,-0.0689589767126813,-0.096711505244974,-0.0447213595499957,-0.0448253398413857,-0.0457611624638953,-0.0551193886889914,-0.1487016509399522,-2754.466967414145,-0.0447213595499957,-5.553565851659185,-55.133166280641895,-550.929170570469,-5508.889213468741
IDS_top10_urban_500_points_probabilistic_seed_42.pkl,convenience_sampling_urban_based,-224566.73310507776,500,-0.0968843302206382,-0.0447213595499957,-0.044825685491337,-0.0457646189634086,-0.0551539536841242,-0.1490473008912806,-0.0566032881910715,-0.0447213595499957,-0.0447451234072779,-0.0449589981228173,-0.0470977452782109,-0.0684852168321472,-0.0938464893727757,-0.0447213595499957,-0.0448196098096413,-0.0457038621464513,-0.0545463855145517,-0.1429716191955556,-2615.074805508028,-0.0447213595499957,-5.274781527846951,-52.345323042519546,-523.0507381892455,-5230.104889656506
IDS_top10_urban_500_points_probabilistic_seed_456.pkl,convenience_sampling_urban_based,-223549.39549522047,500,-0.1048311497724442,-0.0447213595499957,-0.0448415791304406,-0.0459235553544447,-0.0567433175944854,-0.1649409399948927,-0.0562751476946508,-0.0447213595499957,-0.0447444671262851,-0.0449524353128888,-0.0470321171789268,-0.0678289358393059,-0.0933675925231004,-0.0447213595499957,-0.044818652015942,-0.0456942842094578,-0.0544506061446167,-0.1420138254962051,-2781.229960274059,-0.0447213595499957,-5.607091837379013,-55.66842613784016,-556.2817691424517,-5562.415199188568
IDS_top10_urban_500_points_probabilistic_seed_5678.pkl,convenience_sampling_urban_based,-223319.92088644157,500,-0.0971018393116234,-0.0447213595499957,-0.044826120509519,-0.0457689691452283,-0.0551974555023213,-0.1494823190732511,-0.0559300566539393,-0.0447213595499957,-0.0447437769442036,-0.0449455334920746,-0.0469630989707844,-0.0671387537578828,-0.0927469045986089,-0.0447213595499957,-0.044817410640093,-0.045681870450968,-0.0543264685597184,-0.1407724496472221,-2574.9581532613943,-0.0447213595499957,-5.194548223353683,-51.54298999758688,-515.0274077399188,-5149.871585163239
IDS_top10_urban_500_points_probabilistic_seed_789.pkl,convenience_sampling_urban_based,-225447.31174592616,500,-0.1008118374904938,-0.0447213595499957,-0.0448335405058767,-0.0458431691088057,-0.0559394551380954,-0.1569023154309919,-0.057724196609421,-0.0447213595499957,-0.0447473652241146,-0.0449814162911842,-0.0473219269618808,-0.0707270336688462,-0.0961969349129577,-0.0447213595499957,-0.0448243107007217,-0.045750871057255,-0.0550164746225881,-0.1476725102759196,-2667.611215156792,-0.0447213595499957,-5.379854347144477,-53.39605123549481,-533.5580201189981,-5335.177708954032
