filename,sample_size,seed,r2
random_sample_3000_points_seed_1415.pkl,3000,1415,0.8865365690590868
random_sample_3000_points_seed_42.pkl,3000,42,0.8895642693554268
random_sample_3000_points_seed_456.pkl,3000,456,0.8890802516625289
random_sample_3000_points_seed_5678.pkl,3000,5678,0.8883572299212382
random_sample_3000_points_seed_789.pkl,3000,789,0.8880061562695463
random_sample_3000_points_seed_9101.pkl,3000,9101,0.8928214889332436
random_sample_300_points_seed_1.pkl,300,1,0.806310279555611
random_sample_300_points_seed_1213.pkl,300,1213,0.7729642149900846
random_sample_300_points_seed_123.pkl,300,123,0.785233895906099
random_sample_300_points_seed_1234.pkl,300,1234,0.8010583148083209
random_sample_300_points_seed_1415.pkl,300,1415,0.8029254878542216
random_sample_300_points_seed_42.pkl,300,42,0.8161881377967906
random_sample_300_points_seed_456.pkl,300,456,0.7955441939832723
random_sample_300_points_seed_5678.pkl,300,5678,0.803636527513964
random_sample_300_points_seed_789.pkl,300,789,0.7989381746143129
random_sample_300_points_seed_9101.pkl,300,9101,0.8010968279416208
random_sample_30_points_seed_1.pkl,30,1,0.5770561442084539
random_sample_30_points_seed_1213.pkl,30,1213,0.4197869907530978
random_sample_30_points_seed_123.pkl,30,123,0.5323727185652167
random_sample_30_points_seed_1234.pkl,30,1234,0.559674498732383
random_sample_30_points_seed_1415.pkl,30,1415,0.39878919045054106
random_sample_30_points_seed_42.pkl,30,42,0.33047397891830554
random_sample_30_points_seed_456.pkl,30,456,0.2311104419592117
random_sample_30_points_seed_5678.pkl,30,5678,0.5960018966179712
random_sample_30_points_seed_789.pkl,30,789,0.02978342176246418
random_sample_30_points_seed_9101.pkl,30,9101,0.6665369196593953
random_sample_310_points_seed_1.pkl,310,1,0.8049976038946085
random_sample_310_points_seed_1213.pkl,310,1213,0.7699580840717302
random_sample_310_points_seed_123.pkl,310,123,0.7854682134304657
random_sample_310_points_seed_1234.pkl,310,1234,0.800358856672492
random_sample_310_points_seed_1415.pkl,310,1415,0.8051958405820832
random_sample_310_points_seed_42.pkl,310,42,0.8183676197832566
random_sample_310_points_seed_456.pkl,310,456,0.7962071925163691
random_sample_310_points_seed_5678.pkl,310,5678,0.8058553668708378
random_sample_310_points_seed_789.pkl,310,789,0.7986685682380266
random_sample_310_points_seed_9101.pkl,310,9101,0.8037425868608172
random_sample_320_points_seed_1.pkl,320,1,0.7853324568073655
random_sample_320_points_seed_1213.pkl,320,1213,0.7744317956465374
random_sample_320_points_seed_123.pkl,320,123,0.7852763941930523
random_sample_320_points_seed_1234.pkl,320,1234,0.802488625402759
random_sample_320_points_seed_1415.pkl,320,1415,0.8073639355220479
random_sample_320_points_seed_42.pkl,320,42,0.8188180271070098
random_sample_320_points_seed_456.pkl,320,456,0.7950317265802832
random_sample_320_points_seed_5678.pkl,320,5678,0.80503991286792
random_sample_320_points_seed_789.pkl,320,789,0.7997307619386989
random_sample_320_points_seed_9101.pkl,320,9101,0.7804185870964477
random_sample_330_points_seed_1.pkl,330,1,0.7854016102374564
random_sample_330_points_seed_1213.pkl,330,1213,0.8038428281995751
random_sample_330_points_seed_123.pkl,330,123,0.794282354784232
random_sample_330_points_seed_1234.pkl,330,1234,0.8062908776138336
random_sample_330_points_seed_1415.pkl,330,1415,0.7866816300622705
random_sample_330_points_seed_42.pkl,330,42,0.8188463157215804
random_sample_330_points_seed_456.pkl,330,456,0.7908385422753543
random_sample_330_points_seed_5678.pkl,330,5678,0.8058676971054342
random_sample_330_points_seed_789.pkl,330,789,0.7990127688409532
random_sample_330_points_seed_9101.pkl,330,9101,0.7807309747308115
random_sample_340_points_seed_1.pkl,340,1,0.8011685140858885
random_sample_340_points_seed_1213.pkl,340,1213,0.806345485148964
random_sample_340_points_seed_123.pkl,340,123,0.7924126707400645
random_sample_340_points_seed_1234.pkl,340,1234,0.8090118409335227
random_sample_340_points_seed_1415.pkl,340,1415,0.7898257995421311
random_sample_340_points_seed_42.pkl,340,42,0.8191143020436571
random_sample_340_points_seed_456.pkl,340,456,0.8066112047116626
random_sample_340_points_seed_5678.pkl,340,5678,0.8064289346862767
random_sample_340_points_seed_789.pkl,340,789,0.801071474577288
random_sample_340_points_seed_9101.pkl,340,9101,0.8058689227578332
random_sample_350_points_seed_1.pkl,350,1,0.8034536483104381
random_sample_350_points_seed_1213.pkl,350,1213,0.8081487468424391
random_sample_350_points_seed_123.pkl,350,123,0.7951078300520249
random_sample_350_points_seed_1234.pkl,350,1234,0.811081648232844
random_sample_350_points_seed_1415.pkl,350,1415,0.8100293642164375
random_sample_350_points_seed_42.pkl,350,42,0.8238371531776754
random_sample_350_points_seed_456.pkl,350,456,0.8121169321263858
random_sample_350_points_seed_5678.pkl,350,5678,0.8076873745255269
random_sample_350_points_seed_789.pkl,350,789,0.8052317832836193
random_sample_350_points_seed_9101.pkl,350,9101,0.8019230672380837
random_sample_360_points_seed_1.pkl,360,1,0.7829542445886752
random_sample_360_points_seed_1213.pkl,360,1213,0.8083979927461982
random_sample_360_points_seed_123.pkl,360,123,0.7950354561777762
random_sample_360_points_seed_1234.pkl,360,1234,0.8133169855466824
random_sample_360_points_seed_1415.pkl,360,1415,0.8129459440081176
random_sample_360_points_seed_42.pkl,360,42,0.8239971552371372
random_sample_360_points_seed_456.pkl,360,456,0.8154078790239992
random_sample_360_points_seed_5678.pkl,360,5678,0.8065287234337247
random_sample_360_points_seed_789.pkl,360,789,0.8048577858229758
random_sample_360_points_seed_9101.pkl,360,9101,0.8033305539203571
random_sample_370_points_seed_1.pkl,370,1,0.8018667814759273
random_sample_370_points_seed_1213.pkl,370,1213,0.8094208257101133
random_sample_370_points_seed_123.pkl,370,123,0.7992202845621429
random_sample_370_points_seed_1234.pkl,370,1234,0.8127547412592002
random_sample_370_points_seed_1415.pkl,370,1415,0.8141493391319674
random_sample_370_points_seed_42.pkl,370,42,0.8207414473696961
random_sample_370_points_seed_456.pkl,370,456,0.8153807808061189
random_sample_370_points_seed_5678.pkl,370,5678,0.8110593410595649
random_sample_370_points_seed_789.pkl,370,789,0.8070176898216632
random_sample_370_points_seed_9101.pkl,370,9101,0.8065631355284335
random_sample_380_points_seed_1.pkl,380,1,0.8027366739224941
random_sample_380_points_seed_1213.pkl,380,1213,0.8119010224363863
random_sample_380_points_seed_123.pkl,380,123,0.803873340692532
random_sample_380_points_seed_1234.pkl,380,1234,0.8131345415965759
random_sample_380_points_seed_1415.pkl,380,1415,0.7915739288353659
random_sample_380_points_seed_42.pkl,380,42,0.8210157522906582
random_sample_380_points_seed_456.pkl,380,456,0.8157901305335353
random_sample_380_points_seed_5678.pkl,380,5678,0.8107498303374104
random_sample_380_points_seed_789.pkl,380,789,0.8080916239100149
random_sample_380_points_seed_9101.pkl,380,9101,0.8064187149206071
random_sample_390_points_seed_1.pkl,390,1,0.8039878545890037
random_sample_390_points_seed_1213.pkl,390,1213,0.8152750300986487
random_sample_390_points_seed_123.pkl,390,123,0.8047169012749055
random_sample_390_points_seed_1234.pkl,390,1234,0.8130592590591811
random_sample_390_points_seed_1415.pkl,390,1415,0.8191191324733875
random_sample_390_points_seed_42.pkl,390,42,0.8221933700438471
random_sample_390_points_seed_456.pkl,390,456,0.8142501710170955
random_sample_390_points_seed_5678.pkl,390,5678,0.813063856182654
random_sample_390_points_seed_789.pkl,390,789,0.8088629615410393
random_sample_390_points_seed_9101.pkl,390,9101,0.8075055544742538
random_sample_400_points_seed_1.pkl,400,1,0.8044514658992844
random_sample_400_points_seed_1213.pkl,400,1213,0.8038692013850127
random_sample_400_points_seed_123.pkl,400,123,0.806552881346414
random_sample_400_points_seed_1234.pkl,400,1234,0.8163002943829777
random_sample_400_points_seed_1415.pkl,400,1415,0.8177832381953034
random_sample_400_points_seed_42.pkl,400,42,0.8235422883962373
random_sample_400_points_seed_456.pkl,400,456,0.8158618301204942
random_sample_400_points_seed_5678.pkl,400,5678,0.8129974972835877
random_sample_400_points_seed_789.pkl,400,789,0.8094385537104948
random_sample_400_points_seed_9101.pkl,400,9101,0.8049153172651629
random_sample_40_points_seed_1.pkl,40,1,0.4298637091133669
random_sample_40_points_seed_1213.pkl,40,1213,0.39050896298831894
random_sample_40_points_seed_123.pkl,40,123,0.5626206622611591
random_sample_40_points_seed_1234.pkl,40,1234,0.579092948882985
random_sample_40_points_seed_1415.pkl,40,1415,0.674965943204819
random_sample_40_points_seed_42.pkl,40,42,0.21947675958384705
random_sample_40_points_seed_456.pkl,40,456,0.5463338941297966
random_sample_40_points_seed_5678.pkl,40,5678,0.6716948002761862
random_sample_40_points_seed_789.pkl,40,789,0.49637621205103033
random_sample_40_points_seed_9101.pkl,40,9101,0.6598814923347474
random_sample_410_points_seed_1.pkl,410,1,0.8048280790247893
random_sample_410_points_seed_1213.pkl,410,1213,0.8073639850183791
random_sample_410_points_seed_123.pkl,410,123,0.8084992148077288
random_sample_410_points_seed_1234.pkl,410,1234,0.8180221656728784
random_sample_410_points_seed_1415.pkl,410,1415,0.81838790084729
random_sample_410_points_seed_42.pkl,410,42,0.8248777098193977
random_sample_410_points_seed_456.pkl,410,456,0.8189286613121289
random_sample_410_points_seed_5678.pkl,410,5678,0.8137216076877917
random_sample_410_points_seed_789.pkl,410,789,0.8037397424071789
random_sample_410_points_seed_9101.pkl,410,9101,0.8098727433617211
random_sample_420_points_seed_1.pkl,420,1,0.8043010645381391
random_sample_420_points_seed_1213.pkl,420,1213,0.8177374396609237
random_sample_420_points_seed_123.pkl,420,123,0.8098515852934532
random_sample_420_points_seed_1234.pkl,420,1234,0.8193297580192929
random_sample_420_points_seed_1415.pkl,420,1415,0.798904975320162
random_sample_420_points_seed_42.pkl,420,42,0.8242928018557225
random_sample_420_points_seed_456.pkl,420,456,0.8097691206868151
random_sample_420_points_seed_5678.pkl,420,5678,0.8181574065077315
random_sample_420_points_seed_789.pkl,420,789,0.8111064998417242
random_sample_420_points_seed_9101.pkl,420,9101,0.8109457299998977
random_sample_430_points_seed_1.pkl,430,1,0.8057385567957263
random_sample_430_points_seed_1213.pkl,430,1213,0.8122446082844335
random_sample_430_points_seed_123.pkl,430,123,0.8108509017609654
random_sample_430_points_seed_1234.pkl,430,1234,0.8196962149508944
random_sample_430_points_seed_1415.pkl,430,1415,0.7996690888924369
random_sample_430_points_seed_42.pkl,430,42,0.8257110516892607
random_sample_430_points_seed_456.pkl,430,456,0.8202215957967309
random_sample_430_points_seed_5678.pkl,430,5678,0.7987286448336406
random_sample_430_points_seed_789.pkl,430,789,0.8052613227007985
random_sample_430_points_seed_9101.pkl,430,9101,0.8116149589935144
random_sample_440_points_seed_1.pkl,440,1,0.8043106903935335
random_sample_440_points_seed_1213.pkl,440,1213,0.8185928067410756
random_sample_440_points_seed_123.pkl,440,123,0.81165474395327
random_sample_440_points_seed_1234.pkl,440,1234,0.8195384792727046
random_sample_440_points_seed_1415.pkl,440,1415,0.8204327704076297
random_sample_440_points_seed_42.pkl,440,42,0.8289781505435558
random_sample_440_points_seed_456.pkl,440,456,0.8223945623903302
random_sample_440_points_seed_5678.pkl,440,5678,0.7988753849594054
random_sample_440_points_seed_789.pkl,440,789,0.8114589735915171
random_sample_440_points_seed_9101.pkl,440,9101,0.8116950328573275
random_sample_450_points_seed_1.pkl,450,1,0.8050823568023764
random_sample_450_points_seed_1213.pkl,450,1213,0.817995153227864
random_sample_450_points_seed_123.pkl,450,123,0.8127256273988035
random_sample_450_points_seed_1234.pkl,450,1234,0.8203550895678087
random_sample_450_points_seed_1415.pkl,450,1415,0.8212645709417599
random_sample_450_points_seed_42.pkl,450,42,0.8273253536739915
random_sample_450_points_seed_456.pkl,450,456,0.8241672650000825
random_sample_450_points_seed_5678.pkl,450,5678,0.8175784618913686
random_sample_450_points_seed_789.pkl,450,789,0.8119506359278109
random_sample_450_points_seed_9101.pkl,450,9101,0.8105426316012831
random_sample_460_points_seed_1.pkl,460,1,0.8060211824739187
random_sample_460_points_seed_1213.pkl,460,1213,0.8189606617701695
random_sample_460_points_seed_123.pkl,460,123,0.8151347183121627
random_sample_460_points_seed_1234.pkl,460,1234,0.8205415362921992
random_sample_460_points_seed_1415.pkl,460,1415,0.8233666275216538
random_sample_460_points_seed_42.pkl,460,42,0.8277639783251756
random_sample_460_points_seed_456.pkl,460,456,0.822856259392774
random_sample_460_points_seed_5678.pkl,460,5678,0.8196796066381427
random_sample_460_points_seed_789.pkl,460,789,0.8127399188902775
random_sample_460_points_seed_9101.pkl,460,9101,0.8148396381618884
random_sample_470_points_seed_1.pkl,470,1,0.8063562053394182
random_sample_470_points_seed_1213.pkl,470,1213,0.8170966720384351
random_sample_470_points_seed_123.pkl,470,123,0.8178036146300585
random_sample_470_points_seed_1234.pkl,470,1234,0.8212215619464123
random_sample_470_points_seed_1415.pkl,470,1415,0.8230077272894915
random_sample_470_points_seed_42.pkl,470,42,0.8282063332585334
random_sample_470_points_seed_456.pkl,470,456,0.824184807370253
random_sample_470_points_seed_5678.pkl,470,5678,0.8197513892954779
random_sample_470_points_seed_789.pkl,470,789,0.8138431297529134
random_sample_470_points_seed_9101.pkl,470,9101,0.8145426412773179
random_sample_480_points_seed_1.pkl,480,1,0.8054280639301346
random_sample_480_points_seed_1213.pkl,480,1213,0.8210083347543732
random_sample_480_points_seed_123.pkl,480,123,0.8186438571432568
random_sample_480_points_seed_1234.pkl,480,1234,0.8269602254798587
random_sample_480_points_seed_1415.pkl,480,1415,0.8248510993910725
random_sample_480_points_seed_42.pkl,480,42,0.8299387833521161
random_sample_480_points_seed_456.pkl,480,456,0.8189809575816475
random_sample_480_points_seed_5678.pkl,480,5678,0.8182249650546758
random_sample_480_points_seed_789.pkl,480,789,0.8176994462112328
random_sample_480_points_seed_9101.pkl,480,9101,0.8171618954164589
random_sample_490_points_seed_1.pkl,490,1,0.8051375929123756
random_sample_490_points_seed_1213.pkl,490,1213,0.8224514530344157
random_sample_490_points_seed_123.pkl,490,123,0.8187275657144375
random_sample_490_points_seed_1234.pkl,490,1234,0.8271935522206294
random_sample_490_points_seed_1415.pkl,490,1415,0.8244456568095765
random_sample_490_points_seed_42.pkl,490,42,0.8244719490351007
random_sample_490_points_seed_456.pkl,490,456,0.8270127391469113
random_sample_490_points_seed_5678.pkl,490,5678,0.819332681115488
random_sample_490_points_seed_789.pkl,490,789,0.8186108366400533
random_sample_490_points_seed_9101.pkl,490,9101,0.8217214313796688
random_sample_500_points_seed_1.pkl,500,1,0.8055147275179417
random_sample_500_points_seed_1213.pkl,500,1213,0.820576018386954
random_sample_500_points_seed_123.pkl,500,123,0.8177273601099968
random_sample_500_points_seed_1234.pkl,500,1234,0.8273627532600243
random_sample_500_points_seed_1415.pkl,500,1415,0.8253060657739488
random_sample_500_points_seed_42.pkl,500,42,0.8278886961724139
random_sample_500_points_seed_456.pkl,500,456,0.8277586346245565
random_sample_500_points_seed_5678.pkl,500,5678,0.8190777643394311
random_sample_500_points_seed_789.pkl,500,789,0.8184117127804937
random_sample_500_points_seed_9101.pkl,500,9101,0.8222992319144833
random_sample_50_points_seed_1.pkl,50,1,0.5175390894685437
random_sample_50_points_seed_1213.pkl,50,1213,0.18777512544528807
random_sample_50_points_seed_123.pkl,50,123,0.7029737481837609
random_sample_50_points_seed_1234.pkl,50,1234,0.6666257378763791
random_sample_50_points_seed_1415.pkl,50,1415,0.17911608575991134
random_sample_50_points_seed_42.pkl,50,42,0.48539717758671086
random_sample_50_points_seed_456.pkl,50,456,0.503526977396067
random_sample_50_points_seed_5678.pkl,50,5678,0.5744646784398302
random_sample_50_points_seed_789.pkl,50,789,0.5054197901070272
random_sample_50_points_seed_9101.pkl,50,9101,0.6420644685520889
random_sample_510_points_seed_1.pkl,510,1,0.8055732187451811
random_sample_510_points_seed_1213.pkl,510,1213,0.8219737232119078
random_sample_510_points_seed_123.pkl,510,123,0.8181040881849959
random_sample_510_points_seed_1234.pkl,510,1234,0.8277909159193024
random_sample_510_points_seed_1415.pkl,510,1415,0.8262952410159206
random_sample_510_points_seed_42.pkl,510,42,0.8290048099093906
random_sample_510_points_seed_456.pkl,510,456,0.8236590975860911
random_sample_510_points_seed_5678.pkl,510,5678,0.8181818974873589
random_sample_510_points_seed_789.pkl,510,789,0.8174311145563384
random_sample_510_points_seed_9101.pkl,510,9101,0.830540915065221
random_sample_520_points_seed_1.pkl,520,1,0.8053907588854317
random_sample_520_points_seed_1213.pkl,520,1213,0.8211637475457054
random_sample_520_points_seed_123.pkl,520,123,0.8195750686948662
random_sample_520_points_seed_1234.pkl,520,1234,0.8285921633339375
random_sample_520_points_seed_1415.pkl,520,1415,0.8261795301614274
random_sample_520_points_seed_42.pkl,520,42,0.8301203396307871
random_sample_520_points_seed_456.pkl,520,456,0.830155074293633
random_sample_520_points_seed_5678.pkl,520,5678,0.8186591562999515
random_sample_520_points_seed_789.pkl,520,789,0.8189922120508873
random_sample_520_points_seed_9101.pkl,520,9101,0.8300706877684858
random_sample_530_points_seed_1.pkl,530,1,0.8060506595754156
random_sample_530_points_seed_1213.pkl,530,1213,0.822942292166018
random_sample_530_points_seed_123.pkl,530,123,0.8201888089381139
random_sample_530_points_seed_1234.pkl,530,1234,0.8270508658273213
random_sample_530_points_seed_1415.pkl,530,1415,0.8266745992953711
random_sample_530_points_seed_42.pkl,530,42,0.8316877842868073
random_sample_530_points_seed_456.pkl,530,456,0.8271642136867337
random_sample_530_points_seed_5678.pkl,530,5678,0.8203682086529571
random_sample_530_points_seed_789.pkl,530,789,0.8197749796396228
random_sample_530_points_seed_9101.pkl,530,9101,0.8294887070103416
random_sample_540_points_seed_1.pkl,540,1,0.8056387201390046
random_sample_540_points_seed_1213.pkl,540,1213,0.8285965307307733
random_sample_540_points_seed_123.pkl,540,123,0.8201021409684561
random_sample_540_points_seed_1234.pkl,540,1234,0.828363593346105
random_sample_540_points_seed_1415.pkl,540,1415,0.8272467837683323
random_sample_540_points_seed_42.pkl,540,42,0.8326945665737493
random_sample_540_points_seed_456.pkl,540,456,0.8273864138619823
random_sample_540_points_seed_5678.pkl,540,5678,0.8218240302284895
random_sample_540_points_seed_789.pkl,540,789,0.8233973579657512
random_sample_540_points_seed_9101.pkl,540,9101,0.8261309434480711
random_sample_550_points_seed_1.pkl,550,1,0.8056824239966045
random_sample_550_points_seed_1213.pkl,550,1213,0.8289592938816462
random_sample_550_points_seed_123.pkl,550,123,0.8218550082543602
random_sample_550_points_seed_1234.pkl,550,1234,0.8283281261582234
random_sample_550_points_seed_1415.pkl,550,1415,0.8263952915806535
random_sample_550_points_seed_42.pkl,550,42,0.8346749987659045
random_sample_550_points_seed_456.pkl,550,456,0.827348754191905
random_sample_550_points_seed_5678.pkl,550,5678,0.8227533018980996
random_sample_550_points_seed_789.pkl,550,789,0.8207767964403359
random_sample_550_points_seed_9101.pkl,550,9101,0.825155566650964
random_sample_560_points_seed_1.pkl,560,1,0.8059729133662383
random_sample_560_points_seed_1213.pkl,560,1213,0.831169212836151
random_sample_560_points_seed_123.pkl,560,123,0.8219068448192812
random_sample_560_points_seed_1234.pkl,560,1234,0.8297384896657376
random_sample_560_points_seed_1415.pkl,560,1415,0.8289998724519618
random_sample_560_points_seed_42.pkl,560,42,0.8370485791453325
random_sample_560_points_seed_456.pkl,560,456,0.8300282635533052
random_sample_560_points_seed_5678.pkl,560,5678,0.823324306968037
random_sample_560_points_seed_789.pkl,560,789,0.8207619594142335
random_sample_560_points_seed_9101.pkl,560,9101,0.8244973233779231
random_sample_570_points_seed_1.pkl,570,1,0.8057268436488508
random_sample_570_points_seed_1213.pkl,570,1213,0.8328412953272671
random_sample_570_points_seed_123.pkl,570,123,0.823104157293205
random_sample_570_points_seed_1234.pkl,570,1234,0.8313409243753234
random_sample_570_points_seed_1415.pkl,570,1415,0.8290426668275527
random_sample_570_points_seed_42.pkl,570,42,0.8376742424021124
random_sample_570_points_seed_456.pkl,570,456,0.8311792506060208
random_sample_570_points_seed_5678.pkl,570,5678,0.8240234197493496
random_sample_570_points_seed_789.pkl,570,789,0.8220596877674756
random_sample_570_points_seed_9101.pkl,570,9101,0.8204964527396131
random_sample_580_points_seed_1.pkl,580,1,0.8071177056720195
random_sample_580_points_seed_1213.pkl,580,1213,0.8255846834841492
random_sample_580_points_seed_123.pkl,580,123,0.8232048391088251
random_sample_580_points_seed_1234.pkl,580,1234,0.8360795610790268
random_sample_580_points_seed_1415.pkl,580,1415,0.8285356779805246
random_sample_580_points_seed_42.pkl,580,42,0.8386250146455009
random_sample_580_points_seed_456.pkl,580,456,0.8297128857075466
random_sample_580_points_seed_5678.pkl,580,5678,0.8256969839547552
random_sample_580_points_seed_789.pkl,580,789,0.8322755468163319
random_sample_580_points_seed_9101.pkl,580,9101,0.8210930120160786
random_sample_590_points_seed_1.pkl,590,1,0.8072789723879525
random_sample_590_points_seed_1213.pkl,590,1213,0.8246006624077717
random_sample_590_points_seed_123.pkl,590,123,0.8236768841367079
random_sample_590_points_seed_1234.pkl,590,1234,0.838288120945617
random_sample_590_points_seed_1415.pkl,590,1415,0.8286962118436603
random_sample_590_points_seed_42.pkl,590,42,0.8393270101362259
random_sample_590_points_seed_456.pkl,590,456,0.8306622747456522
random_sample_590_points_seed_5678.pkl,590,5678,0.8265884072678829
random_sample_590_points_seed_789.pkl,590,789,0.8352760323252872
random_sample_590_points_seed_9101.pkl,590,9101,0.8318050109447912
random_sample_600_points_seed_1.pkl,600,1,0.8072129537249888
random_sample_600_points_seed_1213.pkl,600,1213,0.8248856468898237
random_sample_600_points_seed_123.pkl,600,123,0.8252877810806063
random_sample_600_points_seed_1234.pkl,600,1234,0.8335167122194641
random_sample_600_points_seed_1415.pkl,600,1415,0.8294996696085774
random_sample_600_points_seed_42.pkl,600,42,0.8428768003494511
random_sample_600_points_seed_456.pkl,600,456,0.8325717101626079
random_sample_600_points_seed_5678.pkl,600,5678,0.8269976574530278
random_sample_600_points_seed_789.pkl,600,789,0.8354115099895948
random_sample_600_points_seed_9101.pkl,600,9101,0.8316302702279847
random_sample_60_points_seed_1.pkl,60,1,0.5646333705653966
random_sample_60_points_seed_1213.pkl,60,1213,0.7025015254185217
random_sample_60_points_seed_123.pkl,60,123,0.7127845443573491
random_sample_60_points_seed_1234.pkl,60,1234,0.7258531641160284
random_sample_60_points_seed_1415.pkl,60,1415,0.46606672326994303
random_sample_60_points_seed_42.pkl,60,42,0.5030593930356367
random_sample_60_points_seed_456.pkl,60,456,0.61702098936733
random_sample_60_points_seed_5678.pkl,60,5678,0.589531652540343
random_sample_60_points_seed_789.pkl,60,789,0.6676546710547725
random_sample_60_points_seed_9101.pkl,60,9101,0.7297483521902403
random_sample_610_points_seed_1.pkl,610,1,0.8099388682337916
random_sample_610_points_seed_1213.pkl,610,1213,0.8359846511885792
random_sample_610_points_seed_123.pkl,610,123,0.8259552396648503
random_sample_610_points_seed_1234.pkl,610,1234,0.8420634380424373
random_sample_610_points_seed_1415.pkl,610,1415,0.8300475891558536
random_sample_610_points_seed_42.pkl,610,42,0.8434711660561606
random_sample_610_points_seed_456.pkl,610,456,0.829192474757664
random_sample_610_points_seed_5678.pkl,610,5678,0.8271325109268075
random_sample_610_points_seed_789.pkl,610,789,0.8348798073430133
random_sample_610_points_seed_9101.pkl,610,9101,0.8354811116345546
random_sample_620_points_seed_1.pkl,620,1,0.8097693918672071
random_sample_620_points_seed_1213.pkl,620,1213,0.8371599894436732
random_sample_620_points_seed_123.pkl,620,123,0.8265576636008802
random_sample_620_points_seed_1234.pkl,620,1234,0.8414274049824014
random_sample_620_points_seed_1415.pkl,620,1415,0.8297726136713127
random_sample_620_points_seed_42.pkl,620,42,0.8440034680873827
random_sample_620_points_seed_456.pkl,620,456,0.8309052269800185
random_sample_620_points_seed_5678.pkl,620,5678,0.8279318522708861
random_sample_620_points_seed_789.pkl,620,789,0.836486070255819
random_sample_620_points_seed_9101.pkl,620,9101,0.8356802015885039
random_sample_630_points_seed_1.pkl,630,1,0.8107209164002367
random_sample_630_points_seed_1213.pkl,630,1213,0.826050861163527
random_sample_630_points_seed_123.pkl,630,123,0.8279618921636221
random_sample_630_points_seed_1234.pkl,630,1234,0.8343457356164186
random_sample_630_points_seed_1415.pkl,630,1415,0.8303937129089884
random_sample_630_points_seed_42.pkl,630,42,0.8447089889692321
random_sample_630_points_seed_456.pkl,630,456,0.8304529375019469
random_sample_630_points_seed_5678.pkl,630,5678,0.8294623828747003
random_sample_630_points_seed_789.pkl,630,789,0.8383758701130726
random_sample_630_points_seed_9101.pkl,630,9101,0.8345785749827352
random_sample_640_points_seed_1.pkl,640,1,0.8097150858596792
random_sample_640_points_seed_1213.pkl,640,1213,0.8284325193123525
random_sample_640_points_seed_123.pkl,640,123,0.8293541579823619
random_sample_640_points_seed_1234.pkl,640,1234,0.8349372102630811
random_sample_640_points_seed_1415.pkl,640,1415,0.8298993508406725
random_sample_640_points_seed_42.pkl,640,42,0.8449632524517245
random_sample_640_points_seed_456.pkl,640,456,0.8343566881326985
random_sample_640_points_seed_5678.pkl,640,5678,0.8311147555212437
random_sample_640_points_seed_789.pkl,640,789,0.8384742147681448
random_sample_640_points_seed_9101.pkl,640,9101,0.8347358116787651
random_sample_650_points_seed_1.pkl,650,1,0.809741751320336
random_sample_650_points_seed_1213.pkl,650,1213,0.8384197933690447
random_sample_650_points_seed_123.pkl,650,123,0.8290634057521175
random_sample_650_points_seed_1234.pkl,650,1234,0.8446727429125171
random_sample_650_points_seed_1415.pkl,650,1415,0.8299326141690457
random_sample_650_points_seed_42.pkl,650,42,0.8453134304315056
random_sample_650_points_seed_456.pkl,650,456,0.8342424014280723
random_sample_650_points_seed_5678.pkl,650,5678,0.8317192936102586
random_sample_650_points_seed_789.pkl,650,789,0.8304359310659166
random_sample_650_points_seed_9101.pkl,650,9101,0.8365056342923006
random_sample_660_points_seed_1.pkl,660,1,0.8098722266785533
random_sample_660_points_seed_1213.pkl,660,1213,0.8375149729725448
random_sample_660_points_seed_123.pkl,660,123,0.8304824381456613
random_sample_660_points_seed_1234.pkl,660,1234,0.8382750766838399
random_sample_660_points_seed_1415.pkl,660,1415,0.829844576821486
random_sample_660_points_seed_42.pkl,660,42,0.8458165484403373
random_sample_660_points_seed_456.pkl,660,456,0.8344303222996357
random_sample_660_points_seed_5678.pkl,660,5678,0.8317121725159109
random_sample_660_points_seed_789.pkl,660,789,0.8315264371820409
random_sample_660_points_seed_9101.pkl,660,9101,0.8391838798524619
random_sample_670_points_seed_1.pkl,670,1,0.8114917590143111
random_sample_670_points_seed_1213.pkl,670,1213,0.8383752611151472
random_sample_670_points_seed_123.pkl,670,123,0.8316644974923937
random_sample_670_points_seed_1234.pkl,670,1234,0.839316115380416
random_sample_670_points_seed_1415.pkl,670,1415,0.83032535014857
random_sample_670_points_seed_42.pkl,670,42,0.8469984274519806
random_sample_670_points_seed_456.pkl,670,456,0.8344890984178661
random_sample_670_points_seed_5678.pkl,670,5678,0.8324110178654647
random_sample_670_points_seed_789.pkl,670,789,0.8413155964154234
random_sample_670_points_seed_9101.pkl,670,9101,0.8402862243124812
random_sample_680_points_seed_1.pkl,680,1,0.8127065838555528
random_sample_680_points_seed_1213.pkl,680,1213,0.8282594317857052
random_sample_680_points_seed_123.pkl,680,123,0.8321795797504956
random_sample_680_points_seed_1234.pkl,680,1234,0.8398870481644221
random_sample_680_points_seed_1415.pkl,680,1415,0.831278583371724
random_sample_680_points_seed_42.pkl,680,42,0.8468543035831294
random_sample_680_points_seed_456.pkl,680,456,0.8359077599933622
random_sample_680_points_seed_5678.pkl,680,5678,0.8325018838898721
random_sample_680_points_seed_789.pkl,680,789,0.8429181076222045
random_sample_680_points_seed_9101.pkl,680,9101,0.8406131256536722
random_sample_690_points_seed_1.pkl,690,1,0.8177624800445968
random_sample_690_points_seed_1213.pkl,690,1213,0.8396114982090742
