,Sample Size
population;budget1000.0,191.4
population;budget1500.0,278.6
population;budget2000.0,373.4
population;budget2500.0,459.6
population;budget3000.0,551.0
population;budget3500.0,643.6
population;budget4000.0,738.8
population;budget4500.0,836.0
population;budget500.0,96.8
population;budget5000.0,928.2
