label,Cost,Test R2
elevation,1000,0.3899521556800183
elevation,1000,0.26724301201174794
elevation,1000,0.02252559102292384
elevation,1000,0.3702054519415966
elevation,1000,0.027920719563807594
elevation,1500,0.4372004779834847
elevation,1500,0.2835763479209181
elevation,1500,0.25687110461844054
elevation,1500,0.3604441450033965
elevation,1500,0.09886308760278761
elevation,2000,0.4102505731208532
elevation,2000,0.2847403440849895
elevation,2000,0.31001198400800933
elevation,2000,0.3618202859199864
elevation,2000,0.18759382524077928
elevation,2500,0.3990974424114766
elevation,2500,0.30226504370873464
elevation,2500,0.3292221438687988
elevation,2500,0.37797350839956123
elevation,2500,0.26216700771776746
elevation,3000,0.3897460513610811
elevation,3000,0.36106933848783496
elevation,3000,0.35123400951379247
elevation,3000,0.3717227275751962
elevation,3000,0.31556485311078264
elevation,3500,0.3900009769374625
elevation,3500,0.37777309620000954
elevation,3500,0.3517149642499068
elevation,3500,0.401432162207745
elevation,3500,0.322026999149144
elevation,4000,0.40399295732231877
elevation,4000,0.4602679594526048
elevation,4000,0.3859255905386687
elevation,4000,0.40564333184017454
elevation,4000,0.3336610783545916
elevation,4500,0.41265409131929176
elevation,4500,0.4559769969990839
elevation,4500,0.39034062380284795
elevation,4500,0.41224401452102066
elevation,4500,0.3329607776927834
elevation,500,0.39643334314042966
elevation,500,0.10577804629695298
elevation,500,-0.014754204426812967
elevation,500,0.32218159221337395
elevation,500,-0.013829554999790217
elevation,5000,0.42715057697951
elevation,5000,0.458724186297469
elevation,5000,0.39875682823946135
elevation,5000,0.3941004646050099
elevation,5000,0.33704433641350473
population,1000,0.49976730153605775
population,1000,0.4085494106070059
population,1000,0.4040945087669173
population,1000,0.4605360496101891
population,1000,0.44298929262159126
population,1500,0.5128563811652875
population,1500,0.4750668737046697
population,1500,0.3950013383067411
population,1500,0.46324456435501193
population,1500,0.4617869301102159
population,2000,0.5141557318712482
population,2000,0.47882119726258565
population,2000,0.43500694144902485
population,2000,0.4971184631994139
population,2000,0.4799197966055557
population,2500,0.5281395182704823
population,2500,0.5017832584818954
population,2500,0.45035809575790264
population,2500,0.5088232455822598
population,2500,0.5268421428919119
population,3000,0.5225232346749341
population,3000,0.5024267764896836
population,3000,0.5178702506949278
population,3000,0.5041564783474264
population,3000,0.5504530666490111
population,3500,0.5044072763798275
population,3500,0.5161117658473159
population,3500,0.5122147811728524
population,3500,0.4799416950804475
population,3500,0.5477766223435081
population,4000,0.5048852135292929
population,4000,0.5424924691379284
population,4000,0.5093985857631604
population,4000,0.5126423145949055
population,4000,0.547919555818186
population,4500,0.508023661038048
population,4500,0.5389502927705401
population,4500,0.5083927614570249
population,4500,0.5066394921116288
population,4500,0.5309193368782881
population,500,0.4687626001283641
population,500,0.3686433104199387
population,500,0.3427367974128751
population,500,0.43277481488661096
population,500,0.40336273334367023
population,5000,0.5195965149310349
population,5000,0.5486787139362959
population,5000,0.5149912885918064
population,5000,0.5036484526020364
population,5000,0.545588505702274
treecover,1000,0.7121213501730038
treecover,1000,0.667193138693706
treecover,1000,0.6831255600501844
treecover,1000,0.6789781112031975
treecover,1000,0.508517212798551
treecover,1500,0.7372751792127987
treecover,1500,0.6416817767331583
treecover,1500,0.6660530836157874
treecover,1500,0.7103468041349987
treecover,1500,0.6167220405222551
treecover,2000,0.7620913960747163
treecover,2000,0.6766345241849907
treecover,2000,0.7179581687099675
treecover,2000,0.6699559323224391
treecover,2000,0.6437690821770766
treecover,2500,0.7667962543257264
treecover,2500,0.7220473776798124
treecover,2500,0.7347123370154698
treecover,2500,0.7410567598717457
treecover,2500,0.6939978347176226
treecover,3000,0.7904242156211568
treecover,3000,0.74605303517898
treecover,3000,0.7349842582600654
treecover,3000,0.7615358632879888
treecover,3000,0.73345879141579
treecover,3500,0.7869964696458217
treecover,3500,0.7570681300067038
treecover,3500,0.7435231225263437
treecover,3500,0.7650131612285059
treecover,3500,0.7516200471672569
treecover,4000,0.791471680319828
treecover,4000,0.756150541019785
treecover,4000,0.7515911993861772
treecover,4000,0.7706734657004606
treecover,4000,0.7635973340007851
treecover,4500,0.794897312884993
treecover,4500,0.7578453738999533
treecover,4500,0.7526680112882727
treecover,4500,0.7743442197658145
treecover,4500,0.7682507977010717
treecover,500,0.6278987404020295
treecover,500,0.6903334625627895
treecover,500,0.6864794953817965
treecover,500,0.6797804491164748
treecover,500,0.4719323420986383
treecover,5000,0.7997856605761098
treecover,5000,0.7760983912659177
treecover,5000,0.7572251833487285
treecover,5000,0.7713094514773431
treecover,5000,0.762863790841742
