dataset,initial_set,cost_type,budget,initial_set_size,alpha,initial_r2_mean,initial_r2_std,initial_r2_se,initial_mse_mean,initial_mse_std,initial_mse_se,initial_rmse_mean,initial_rmse_std,initial_rmse_se,initial_mae_mean,initial_mae_std,initial_mae_se,random_updated_r2_mean,random_updated_r2_std,random_updated_r2_se,random_delta_r2_mean,random_delta_r2_se,random_updated_mse_mean,random_updated_mse_std,random_updated_mse_se,random_delta_mse_mean,random_delta_mse_se,random_updated_rmse_mean,random_updated_rmse_std,random_updated_rmse_se,random_delta_rmse_mean,random_delta_rmse_se,random_updated_mae_mean,random_updated_mae_std,random_updated_mae_se,random_delta_mae_mean,random_delta_mae_se
TOGO_PH_H2O,2_strata_desired_25ppc_2000_size,cluster_based_c1_25_c2_35,100,2000,10.0,0.14,0.09,0.029979404967781165,0.19,0.02,0.006784069575114923,0.44,0.02,0.00748762015299625,0.32,0.02,0.005039498431832719,0.16,0.08,0.027192397630383548,0.02,0.014237419007671297,0.19,0.02,0.006146250889770122,0.0,0.003219012961211004,0.44,0.02,0.00679662416203809,0.0,0.0036209022816603787,0.32,0.01,0.004622048607850564,0.0,0.002431572422208405
