dataset,initial_set,cost_type,budget,initial_set_size,alpha,initial_r2_mean,initial_r2_std,initial_r2_se,initial_mse_mean,initial_mse_std,initial_mse_se,initial_rmse_mean,initial_rmse_std,initial_rmse_se,initial_mae_mean,initial_mae_std,initial_mae_se,greedycost_updated_r2_mean,greedycost_updated_r2_std,greedycost_updated_r2_se,greedycost_delta_r2_mean,greedycost_delta_r2_se,poprisk_image_clusters_8_0.5_updated_r2_mean,poprisk_image_clusters_8_0.5_updated_r2_std,poprisk_image_clusters_8_0.5_updated_r2_se,poprisk_image_clusters_8_0.5_delta_r2_mean,poprisk_image_clusters_8_0.5_delta_r2_se,poprisk_states_0.5_updated_r2_mean,poprisk_states_0.5_updated_r2_std,poprisk_states_0.5_updated_r2_se,poprisk_states_0.5_delta_r2_mean,poprisk_states_0.5_delta_r2_se,random_unit_updated_r2_mean,random_unit_updated_r2_std,random_unit_updated_r2_se,random_unit_delta_r2_mean,random_unit_delta_r2_se,greedycost_updated_mse_mean,greedycost_updated_mse_std,greedycost_updated_mse_se,greedycost_delta_mse_mean,greedycost_delta_mse_se,poprisk_image_clusters_8_0.5_updated_mse_mean,poprisk_image_clusters_8_0.5_updated_mse_std,poprisk_image_clusters_8_0.5_updated_mse_se,poprisk_image_clusters_8_0.5_delta_mse_mean,poprisk_image_clusters_8_0.5_delta_mse_se,poprisk_states_0.5_updated_mse_mean,poprisk_states_0.5_updated_mse_std,poprisk_states_0.5_updated_mse_se,poprisk_states_0.5_delta_mse_mean,poprisk_states_0.5_delta_mse_se,random_unit_updated_mse_mean,random_unit_updated_mse_std,random_unit_updated_mse_se,random_unit_delta_mse_mean,random_unit_delta_mse_se,greedycost_updated_rmse_mean,greedycost_updated_rmse_std,greedycost_updated_rmse_se,greedycost_delta_rmse_mean,greedycost_delta_rmse_se,poprisk_image_clusters_8_0.5_updated_rmse_mean,poprisk_image_clusters_8_0.5_updated_rmse_std,poprisk_image_clusters_8_0.5_updated_rmse_se,poprisk_image_clusters_8_0.5_delta_rmse_mean,poprisk_image_clusters_8_0.5_delta_rmse_se,poprisk_states_0.5_updated_rmse_mean,poprisk_states_0.5_updated_rmse_std,poprisk_states_0.5_updated_rmse_se,poprisk_states_0.5_delta_rmse_mean,poprisk_states_0.5_delta_rmse_se,random_unit_updated_rmse_mean,random_unit_updated_rmse_std,random_unit_updated_rmse_se,random_unit_delta_rmse_mean,random_unit_delta_rmse_se,greedycost_updated_mae_mean,greedycost_updated_mae_std,greedycost_updated_mae_se,greedycost_delta_mae_mean,greedycost_delta_mae_se,poprisk_image_clusters_8_0.5_updated_mae_mean,poprisk_image_clusters_8_0.5_updated_mae_std,poprisk_image_clusters_8_0.5_updated_mae_se,poprisk_image_clusters_8_0.5_delta_mae_mean,poprisk_image_clusters_8_0.5_delta_mae_se,poprisk_states_0.5_updated_mae_mean,poprisk_states_0.5_updated_mae_std,poprisk_states_0.5_updated_mae_se,poprisk_states_0.5_delta_mae_mean,poprisk_states_0.5_delta_mae_se,random_unit_updated_mae_mean,random_unit_updated_mae_std,random_unit_updated_mae_se,random_unit_delta_mae_mean,random_unit_delta_mae_se
INDIA_SECC,10_state_district_desired_20ppc_4000_size,cluster_based_c1_20_c2_30,500,4000,10.0,0.18,0.04,0.01498404188165233,0.82,0.04,0.014908477826763907,0.9,0.02,0.008185000509061274,0.64,0.01,0.002599110959112314,0.18,0.07,0.024097988851077733,0.01,0.014393981767082764,0.23,0.04,0.01240316447076668,0.05,0.0072506888561631785,0.25,0.03,0.010723724477375697,0.07,0.012719615647582365,0.22,0.07,0.024382976985320444,0.04,0.01504985234331405,0.81,0.07,0.023968849228390866,0.01,0.014305498554363244,0.77,0.04,0.012346945641196712,0.05,0.007222191111044103,0.74,0.03,0.010674882773230913,0.07,0.012649580142351667,0.78,0.07,0.024255176079894095,0.04,0.014964435245682415,0.9,0.04,0.01306146367499957,0.0,0.007746695352786819,0.87,0.02,0.007052870967832101,0.03,0.003959483692492124,0.86,0.02,0.006132508096656342,0.04,0.00696855157913832,0.88,0.04,0.013523701005600823,0.02,0.008363851451999313,0.63,0.01,0.002577692766797468,0.01,0.0024063088376644836,0.62,0.01,0.0024715357349002452,0.02,0.0020080393975772004,0.62,0.01,0.00238062550137097,0.02,0.002340702648541426,0.62,0.01,0.003869023706885822,0.02,0.0034488339414294185
INDIA_SECC,10_state_district_desired_20ppc_4000_size,cluster_based_c1_20_c2_30,1000,4000,10.0,0.18,0.04,0.01498404188165233,0.82,0.04,0.014908477826763907,0.9,0.02,0.008185000509061274,0.64,0.01,0.002599110959112314,0.21,0.05,0.0158404212205498,0.04,0.007844531711821794,0.24,0.05,0.015739575386055794,0.06,0.008796368568903874,0.32,0.02,0.005888169872247611,0.14,0.013382911574923531,0.25,0.05,0.015200017909346173,0.07,0.009146468049349855,0.78,0.05,0.015759670399824708,0.04,0.0078027922352621164,0.75,0.05,0.01565618833986527,0.06,0.008743163043201238,0.68,0.02,0.00585939795921428,0.14,0.013317766329231038,0.74,0.05,0.015115696403996005,0.07,0.009093128663385817,0.88,0.03,0.008923952786368455,0.02,0.004377951068200236,0.87,0.03,0.008999845060394711,0.04,0.005047842223278284,0.82,0.01,0.0035576459133034055,0.08,0.007288259203830656,0.86,0.03,0.008771458766299305,0.04,0.005250871885273483,0.63,0.01,0.0025608939411419945,0.02,0.002202231191819388,0.61,0.01,0.0031983051067019123,0.03,0.0023691911418597346,0.6,0.01,0.00271984476681217,0.04,0.003211859966506078,0.61,0.01,0.0030132227118338153,0.04,0.003259420534730403
INDIA_SECC,10_state_district_desired_20ppc_4000_size,cluster_based_c1_20_c2_30,2000,4000,10.0,0.18,0.04,0.01498404188165233,0.82,0.04,0.014908477826763907,0.9,0.02,0.008185000509061274,0.64,0.01,0.002599110959112314,0.24,0.09,0.02967137434558021,0.06,0.021727797096499836,0.35,0.03,0.00889070925804635,0.17,0.016265329179986895,0.35,0.02,0.007457659001173071,0.17,0.015745690415687293,0.3,0.04,0.012332457626568647,0.12,0.01281889230784002,0.75,0.09,0.02951640899567561,0.06,0.021611883562316154,0.64,0.03,0.008846205087179726,0.17,0.01618762524619071,0.65,0.02,0.007415285264610904,0.17,0.015665676919090772,0.69,0.04,0.012272312559397903,0.12,0.012764595567427902,0.87,0.05,0.016756443536741324,0.04,0.012358795788155628,0.8,0.02,0.005458617040972925,0.1,0.009124311846197865,0.8,0.01,0.004600609862954163,0.1,0.00877095965863105,0.83,0.02,0.007360556289363524,0.07,0.007208343930628051,0.6,0.01,0.002430566920608344,0.04,0.0029819475366127876,0.58,0.0,0.0011941012426832894,0.06,0.002289883548713046,0.58,0.0,0.0013343496126911034,0.06,0.0025522887332309714,0.59,0.01,0.00332797068630252,0.05,0.003525414081273913
