dataset,initial_set,cost_type,budget,initial_set_size,alpha,initial_r2_mean,initial_r2_std,initial_r2_se,initial_mse_mean,initial_mse_std,initial_mse_se,initial_rmse_mean,initial_rmse_std,initial_rmse_se,initial_mae_mean,initial_mae_std,initial_mae_se,greedycost_updated_r2_mean,greedycost_updated_r2_std,greedycost_updated_r2_se,greedycost_delta_r2_mean,greedycost_delta_r2_se,poprisk_image_clusters_8_0.5_updated_r2_mean,poprisk_image_clusters_8_0.5_updated_r2_std,poprisk_image_clusters_8_0.5_updated_r2_se,poprisk_image_clusters_8_0.5_delta_r2_mean,poprisk_image_clusters_8_0.5_delta_r2_se,poprisk_states_0.5_updated_r2_mean,poprisk_states_0.5_updated_r2_std,poprisk_states_0.5_updated_r2_se,poprisk_states_0.5_delta_r2_mean,poprisk_states_0.5_delta_r2_se,random_unit_updated_r2_mean,random_unit_updated_r2_std,random_unit_updated_r2_se,random_unit_delta_r2_mean,random_unit_delta_r2_se,greedycost_updated_mse_mean,greedycost_updated_mse_std,greedycost_updated_mse_se,greedycost_delta_mse_mean,greedycost_delta_mse_se,poprisk_image_clusters_8_0.5_updated_mse_mean,poprisk_image_clusters_8_0.5_updated_mse_std,poprisk_image_clusters_8_0.5_updated_mse_se,poprisk_image_clusters_8_0.5_delta_mse_mean,poprisk_image_clusters_8_0.5_delta_mse_se,poprisk_states_0.5_updated_mse_mean,poprisk_states_0.5_updated_mse_std,poprisk_states_0.5_updated_mse_se,poprisk_states_0.5_delta_mse_mean,poprisk_states_0.5_delta_mse_se,random_unit_updated_mse_mean,random_unit_updated_mse_std,random_unit_updated_mse_se,random_unit_delta_mse_mean,random_unit_delta_mse_se,greedycost_updated_rmse_mean,greedycost_updated_rmse_std,greedycost_updated_rmse_se,greedycost_delta_rmse_mean,greedycost_delta_rmse_se,poprisk_image_clusters_8_0.5_updated_rmse_mean,poprisk_image_clusters_8_0.5_updated_rmse_std,poprisk_image_clusters_8_0.5_updated_rmse_se,poprisk_image_clusters_8_0.5_delta_rmse_mean,poprisk_image_clusters_8_0.5_delta_rmse_se,poprisk_states_0.5_updated_rmse_mean,poprisk_states_0.5_updated_rmse_std,poprisk_states_0.5_updated_rmse_se,poprisk_states_0.5_delta_rmse_mean,poprisk_states_0.5_delta_rmse_se,random_unit_updated_rmse_mean,random_unit_updated_rmse_std,random_unit_updated_rmse_se,random_unit_delta_rmse_mean,random_unit_delta_rmse_se,greedycost_updated_mae_mean,greedycost_updated_mae_std,greedycost_updated_mae_se,greedycost_delta_mae_mean,greedycost_delta_mae_se,poprisk_image_clusters_8_0.5_updated_mae_mean,poprisk_image_clusters_8_0.5_updated_mae_std,poprisk_image_clusters_8_0.5_updated_mae_se,poprisk_image_clusters_8_0.5_delta_mae_mean,poprisk_image_clusters_8_0.5_delta_mae_se,poprisk_states_0.5_updated_mae_mean,poprisk_states_0.5_updated_mae_std,poprisk_states_0.5_updated_mae_se,poprisk_states_0.5_delta_mae_mean,poprisk_states_0.5_delta_mae_se,random_unit_updated_mae_mean,random_unit_updated_mae_std,random_unit_updated_mae_se,random_unit_delta_mae_mean,random_unit_delta_mae_se
INDIA_SECC,10_state_district_desired_20ppc_1000_size,cluster_based_c1_20_c2_30,500,1000,10.0,-0.15,0.4,0.13370550096719613,1.15,0.4,0.13300279717192248,1.06,0.17,0.05714234711081908,0.7,0.02,0.006238312627982381,0.02,0.21,0.07055097951914709,0.17,0.08827613500324484,0.15,0.04,0.012336574348929553,0.3,0.13103722206558968,0.05,0.35,0.11807672722052856,0.2,0.13622710453911552,0.03,0.18,0.05835125715107697,0.18,0.10495273962863264,0.98,0.21,0.07018485876597602,0.17,0.08781091560848228,0.84,0.04,0.012269251992050874,0.3,0.13035261937444056,0.95,0.35,0.11745933499632022,0.2,0.13550570176605523,0.96,0.17,0.05803597629440245,0.18,0.10440248634757485,0.98,0.1,0.032561262089926574,0.07,0.03759898580192467,0.92,0.02,0.006606384958676126,0.14,0.055505487616591166,0.96,0.15,0.05103437360141584,0.1,0.057962938446332546,0.98,0.08,0.028250195869527473,0.08,0.043291661501443375,0.68,0.01,0.0036902589490591456,0.02,0.005753572803050297,0.67,0.01,0.003087141792086078,0.03,0.0047549611518450455,0.66,0.01,0.003657960877015741,0.04,0.005337868904763814,0.66,0.01,0.004207381080381897,0.03,0.005234844792350581
INDIA_SECC,10_state_district_desired_20ppc_1000_size,cluster_based_c1_20_c2_30,1000,1000,10.0,-0.15,0.4,0.13370550096719613,1.15,0.4,0.13300279717192248,1.06,0.17,0.05714234711081908,0.7,0.02,0.006238312627982381,0.13,0.05,0.017723596637753233,0.28,0.12057115464875226,0.1,0.12,0.039599009527456056,0.26,0.12209365116809125,0.02,0.6,0.1995565568398537,0.17,0.18592726310755683,0.09,0.26,0.08649470279220056,0.24,0.11968163991746322,0.87,0.05,0.01763511774210135,0.28,0.119936479901284,0.89,0.12,0.03938875883068951,0.25,0.12144815555984736,0.98,0.6,0.19850176377609907,0.17,0.18493791826207814,0.91,0.26,0.0860501071727656,0.24,0.11905401108553862,0.93,0.03,0.009475151127496,0.13,0.050272608954689345,0.94,0.06,0.020493548036177416,0.11,0.05129539517994443,0.96,0.24,0.07861569853124473,0.1,0.0741065404221067,0.95,0.12,0.04021302110842539,0.11,0.05065615472093308,0.66,0.01,0.003996978025125151,0.03,0.007548188892413566,0.66,0.01,0.004571823122854457,0.04,0.006479211200275678,0.64,0.01,0.004095825788395902,0.06,0.007517153716666971,0.64,0.01,0.004773053995550901,0.06,0.006201470255780744
INDIA_SECC,10_state_district_desired_20ppc_1000_size,cluster_based_c1_20_c2_30,2000,1000,10.0,-0.15,0.4,0.13370550096719613,1.15,0.4,0.13300279717192248,1.06,0.17,0.05714234711081908,0.7,0.02,0.006238312627982381,0.11,0.13,0.042332258385302336,0.26,0.12869554943526385,0.14,0.17,0.058218809102671736,0.29,0.11487413155275648,0.24,0.11,0.03660665331147695,0.39,0.11986416575996901,0.24,0.07,0.023949218498035937,0.39,0.13080163305980208,0.89,0.13,0.042112872141424874,0.26,0.1280163385839653,0.85,0.17,0.05791583826745686,0.29,0.11427146158745553,0.76,0.11,0.03641178090795462,0.39,0.11923711092701894,0.76,0.07,0.02382202435655804,0.39,0.13011557772483148,0.94,0.07,0.021683261337313225,0.12,0.05478908538913364,0.92,0.09,0.02892957828935638,0.14,0.04778522551770346,0.87,0.06,0.02026037320046751,0.19,0.04999585093896403,0.87,0.04,0.013423440939888202,0.19,0.05528811244542336,0.64,0.01,0.0033969937690061574,0.05,0.00623197489654051,0.63,0.01,0.0023027543893732573,0.06,0.005409596411316963,0.61,0.0,0.0014568954816473413,0.09,0.005721495530987608,0.61,0.01,0.0036303902453225785,0.08,0.00568787111121356
