dataset,initial_set,cost_type,budget,initial_set_size,alpha,initial_r2_mean,initial_r2_std,initial_r2_se,initial_mse_mean,initial_mse_std,initial_mse_se,initial_rmse_mean,initial_rmse_std,initial_rmse_se,initial_mae_mean,initial_mae_std,initial_mae_se,greedycost_updated_r2_mean,greedycost_updated_r2_std,greedycost_updated_r2_se,greedycost_delta_r2_mean,greedycost_delta_r2_se,poprisk_image_clusters_8_0.5_updated_r2_mean,poprisk_image_clusters_8_0.5_updated_r2_std,poprisk_image_clusters_8_0.5_updated_r2_se,poprisk_image_clusters_8_0.5_delta_r2_mean,poprisk_image_clusters_8_0.5_delta_r2_se,poprisk_states_0.5_updated_r2_mean,poprisk_states_0.5_updated_r2_std,poprisk_states_0.5_updated_r2_se,poprisk_states_0.5_delta_r2_mean,poprisk_states_0.5_delta_r2_se,random_unit_updated_r2_mean,random_unit_updated_r2_std,random_unit_updated_r2_se,random_unit_delta_r2_mean,random_unit_delta_r2_se,greedycost_updated_mse_mean,greedycost_updated_mse_std,greedycost_updated_mse_se,greedycost_delta_mse_mean,greedycost_delta_mse_se,poprisk_image_clusters_8_0.5_updated_mse_mean,poprisk_image_clusters_8_0.5_updated_mse_std,poprisk_image_clusters_8_0.5_updated_mse_se,poprisk_image_clusters_8_0.5_delta_mse_mean,poprisk_image_clusters_8_0.5_delta_mse_se,poprisk_states_0.5_updated_mse_mean,poprisk_states_0.5_updated_mse_std,poprisk_states_0.5_updated_mse_se,poprisk_states_0.5_delta_mse_mean,poprisk_states_0.5_delta_mse_se,random_unit_updated_mse_mean,random_unit_updated_mse_std,random_unit_updated_mse_se,random_unit_delta_mse_mean,random_unit_delta_mse_se,greedycost_updated_rmse_mean,greedycost_updated_rmse_std,greedycost_updated_rmse_se,greedycost_delta_rmse_mean,greedycost_delta_rmse_se,poprisk_image_clusters_8_0.5_updated_rmse_mean,poprisk_image_clusters_8_0.5_updated_rmse_std,poprisk_image_clusters_8_0.5_updated_rmse_se,poprisk_image_clusters_8_0.5_delta_rmse_mean,poprisk_image_clusters_8_0.5_delta_rmse_se,poprisk_states_0.5_updated_rmse_mean,poprisk_states_0.5_updated_rmse_std,poprisk_states_0.5_updated_rmse_se,poprisk_states_0.5_delta_rmse_mean,poprisk_states_0.5_delta_rmse_se,random_unit_updated_rmse_mean,random_unit_updated_rmse_std,random_unit_updated_rmse_se,random_unit_delta_rmse_mean,random_unit_delta_rmse_se,greedycost_updated_mae_mean,greedycost_updated_mae_std,greedycost_updated_mae_se,greedycost_delta_mae_mean,greedycost_delta_mae_se,poprisk_image_clusters_8_0.5_updated_mae_mean,poprisk_image_clusters_8_0.5_updated_mae_std,poprisk_image_clusters_8_0.5_updated_mae_se,poprisk_image_clusters_8_0.5_delta_mae_mean,poprisk_image_clusters_8_0.5_delta_mae_se,poprisk_states_0.5_updated_mae_mean,poprisk_states_0.5_updated_mae_std,poprisk_states_0.5_updated_mae_se,poprisk_states_0.5_delta_mae_mean,poprisk_states_0.5_delta_mae_se,random_unit_updated_mae_mean,random_unit_updated_mae_std,random_unit_updated_mae_se,random_unit_delta_mae_mean,random_unit_delta_mae_se
INDIA_SECC,10_state_district_desired_20ppc_5000_size,cluster_based_c1_20_c2_30,500,5000,10.0,0.21,0.07,0.022706495644296245,0.79,0.07,0.022591483400215707,0.89,0.04,0.012272274080671075,0.63,0.0,0.0016095686102527925,0.22,0.07,0.02214975394897198,0.01,0.00908795845549972,0.26,0.04,0.013012628054658632,0.05,0.011326924168153998,0.26,0.06,0.018762222386724044,0.05,0.006320622332228581,0.25,0.05,0.01820512168472256,0.05,0.018132633564929283,0.78,0.07,0.02203761531765379,0.01,0.009045163839803505,0.74,0.04,0.012947262258871562,0.05,0.011265102948683797,0.74,0.06,0.018657599285843585,0.05,0.0062933156779413375,0.74,0.05,0.018108059592960874,0.05,0.018032978739582164,0.88,0.04,0.012183203829681072,0.01,0.004919834008039978,0.86,0.02,0.007440926614937747,0.03,0.005824306348780465,0.86,0.03,0.010508198386656651,0.03,0.0033501923659528666,0.86,0.03,0.010220028810570396,0.03,0.009735822170383629,0.63,0.01,0.001982380723608182,0.01,0.0017315664071072166,0.61,0.0,0.0015132195258234509,0.02,0.0010822250741463644,0.61,0.01,0.001927531524457586,0.02,0.001300341835399018,0.61,0.01,0.0029926279792553984,0.02,0.002349940897601948
INDIA_SECC,10_state_district_desired_20ppc_5000_size,cluster_based_c1_20_c2_30,1000,5000,10.0,0.21,0.07,0.022706495644296245,0.79,0.07,0.022591483400215707,0.89,0.04,0.012272274080671075,0.63,0.0,0.0016095686102527925,0.23,0.07,0.023122226200010337,0.02,0.007170166587248085,0.27,0.06,0.018785054638668943,0.06,0.009267038361850024,0.32,0.03,0.008756725034699521,0.11,0.01914894136905629,0.29,0.05,0.015317877717809921,0.09,0.020891824291387827,0.77,0.07,0.02299488735446304,0.02,0.007135800975052181,0.73,0.06,0.018674947270489295,0.06,0.009226011537435285,0.68,0.03,0.008705091741172075,0.11,0.019050205306563546,0.7,0.05,0.015243906250622835,0.08,0.020789747473213806,0.87,0.04,0.012626630147782458,0.01,0.004025945023635244,0.85,0.03,0.010675990196073926,0.03,0.005089554662901925,0.82,0.02,0.005303273622123516,0.07,0.010239366299836251,0.84,0.03,0.008837282764892535,0.05,0.01133161800744565,0.62,0.0,0.0009938980497683494,0.01,0.0017350280177052511,0.6,0.01,0.002595286325458343,0.03,0.0023718815784566855,0.59,0.01,0.0016694676463538407,0.04,0.0023270606161230737,0.6,0.01,0.0037629243946696615,0.03,0.0033951272272020904
INDIA_SECC,10_state_district_desired_20ppc_5000_size,cluster_based_c1_20_c2_30,2000,5000,10.0,0.21,0.07,0.022706495644296245,0.79,0.07,0.022591483400215707,0.89,0.04,0.012272274080671075,0.63,0.0,0.0016095686102527925,0.3,0.06,0.020396262184800205,0.09,0.019222764571668088,0.34,0.08,0.025460109103371008,0.13,0.010199590950403625,0.36,0.03,0.009127870020498268,0.15,0.024303048734218055,0.31,0.03,0.010531555229668385,0.11,0.0195969340005579,0.7,0.06,0.02028941842439058,0.09,0.019119198030600904,0.66,0.08,0.025321994172831038,0.13,0.010145440136118084,0.64,0.03,0.009083739440462955,0.15,0.024179147122170272,0.68,0.03,0.010473490344674978,0.11,0.019500205412023505,0.84,0.04,0.011916339855658513,0.05,0.010669395484281193,0.81,0.05,0.015056560032092324,0.08,0.006323258653574118,0.8,0.02,0.005617362963763932,0.09,0.013333942069437351,0.83,0.02,0.006327017903843442,0.06,0.010510785994502133,0.6,0.01,0.0027514036821633865,0.04,0.002921042431887789,0.58,0.02,0.006515073121445209,0.05,0.005425724733976925,0.58,0.0,0.0014845874847916477,0.05,0.0014209699347824212,0.59,0.01,0.0020872336822800766,0.05,0.0016331326407313727
