dataset,initial_set,cost_type,budget,initial_set_size,alpha,initial_r2_mean,initial_r2_std,initial_r2_se,initial_mse_mean,initial_mse_std,initial_mse_se,initial_rmse_mean,initial_rmse_std,initial_rmse_se,initial_mae_mean,initial_mae_std,initial_mae_se,random_updated_r2_mean,random_updated_r2_std,random_updated_r2_se,random_delta_r2_mean,random_delta_r2_se,random_updated_mse_mean,random_updated_mse_std,random_updated_mse_se,random_delta_mse_mean,random_delta_mse_se,random_updated_rmse_mean,random_updated_rmse_std,random_updated_rmse_se,random_delta_rmse_mean,random_delta_rmse_se,random_updated_mae_mean,random_updated_mae_std,random_updated_mae_se,random_delta_mae_mean,random_delta_mae_se
TOGO_PH_H2O,2_strata_desired_25ppc_1500_size,cluster_based_c1_25_c2_35,100,1500,10.0,0.15,0.07,0.02484724979192309,0.19,0.02,0.005621791924684198,0.44,0.02,0.0062632260058215995,0.32,0.02,0.0051418284685508485,0.16,0.06,0.020913870995107525,0.01,0.005020761341115952,0.19,0.01,0.0047326337511181035,0.0,0.0011395954447863414,0.44,0.02,0.005336399118839928,0.0,0.0012092421869363747,0.32,0.01,0.00449987160310652,0.0,0.000820839678486472
