filename,sample_size,seed,r2
random_sample_900_points_seed_1.pkl,900,1,-0.0419486065509202
random_sample_900_points_seed_1213.pkl,900,1213,0.2602968462825522
random_sample_900_points_seed_123.pkl,900,123,0.2652306693747591
random_sample_900_points_seed_1234.pkl,900,1234,0.2303099470351981
random_sample_900_points_seed_1415.pkl,900,1415,0.1274621734002631
random_sample_900_points_seed_42.pkl,900,42,0.2772460567781252
random_sample_900_points_seed_456.pkl,900,456,0.2278538338065847
random_sample_900_points_seed_5678.pkl,900,5678,0.2669599559216411
random_sample_900_points_seed_789.pkl,900,789,0.2260939739187558
random_sample_900_points_seed_9101.pkl,900,9101,0.2329435134542613
