label,Cost,Test R2
elevation,100.0,-3.444466088136908
elevation,1000.0,-2.939287147384247
elevation,1001.0,-2.9370158859798297
elevation,1002.0,-2.8979071304962947
elevation,1002.0,-2.9077096108309584
elevation,101.0,-3.4693873263179347
elevation,101.0,-3.4693873263179347
elevation,101.0,-2.7508114951944296
elevation,2572.0,-3.2852671527602144
elevation,2572.0,-3.2852671527602144
elevation,2572.0,-3.2852671527602144
elevation,2572.0,-3.2852671527602144
elevation,2572.0,-3.2852671527602144
elevation,49.0,-4.617680250316004
elevation,497.0,-3.5191583332044427
elevation,50.0,-4.467266840124167
elevation,50.0,-3.7963513184919337
elevation,50.0,-4.467266840124167
elevation,50.0,-4.3051695954757845
elevation,500.0,-3.531878805757745
elevation,501.0,-3.5001041083361217
elevation,501.0,-3.534622920914723
elevation,502.0,-3.5095327223929527
elevation,98.0,-2.7653918930615213
elevation,999.0,-2.9330141306075275
population,100.0,0.14734357011365184
population,100.0,0.15153611756965757
population,100.0,0.15217448400302025
population,1002.0,0.17516380779242136
population,102.0,0.10297099587670733
population,1753.0,0.26685649059662353
population,1753.0,0.26685649059662353
population,1753.0,0.26685649059662353
population,1753.0,0.26685649059662353
population,1753.0,0.26685649059662353
population,49.0,0.025792665857001462
population,498.0,0.27509507830290825
population,498.0,0.2806416482691998
population,50.0,0.02173729159109339
population,50.0,0.02173729159109339
population,50.0,0.02173729159109339
population,500.0,0.2700027993598558
population,500.0,0.2890185933285807
population,501.0,0.28374206329310503
population,51.0,0.021272052294558974
population,99.0,0.20020745596164014
population,998.0,0.17862634191925875
population,998.0,0.17862634191925875
population,999.0,0.17833072109215808
population,999.0,0.17833072109215808
treecover,100.0,0.48541778093181775
treecover,1000.0,0.5673664928097638
treecover,1001.0,0.5668813505682837
treecover,1002.0,0.5593105724393101
treecover,1002.0,0.5618498843442834
treecover,101.0,0.48539664103816216
treecover,101.0,0.48539664103816216
treecover,101.0,0.46387164385910107
treecover,2572.0,0.6190739068974938
treecover,2572.0,0.6190739068974938
treecover,2572.0,0.6190739068974938
treecover,2572.0,0.6190739068974938
treecover,2572.0,0.6190739068974938
treecover,49.0,0.33234145608252474
treecover,497.0,0.6162047724558332
treecover,50.0,0.35415941073790647
treecover,50.0,0.3445122631391988
treecover,50.0,0.35415941073790647
treecover,50.0,0.33202383651690026
treecover,500.0,0.5875462220341795
treecover,501.0,0.5859000214300699
treecover,501.0,0.6047599088771303
treecover,502.0,0.5954342419934964
treecover,98.0,0.4859644079526081
treecover,999.0,0.5696118888908821
