label,Cost,Test R2
elevation,100.0,-0.7211216812679067
elevation,100.0,-0.24481504380022034
elevation,100.0,-0.4697733822597212
elevation,100.0,-2.4308958283969506
elevation,100.0,-0.33623933901207326
elevation,1000.0,0.037607134312879764
elevation,1000.0,-0.07905725652850393
elevation,1000.0,0.002572371086039915
elevation,1000.0,0.17615708643360084
elevation,1000.0,0.06778410432553839
elevation,1100.0,-0.00026589057407133687
elevation,1100.0,-0.041453348943398804
elevation,1100.0,-0.07738255428857221
elevation,1100.0,0.1820205256587043
elevation,1100.0,0.018463093105287376
elevation,1200.0,-0.024865996547781766
elevation,1200.0,-0.030330743530076143
elevation,1200.0,-0.12556217359650335
elevation,1200.0,0.22083617975043224
elevation,1200.0,0.030663393889407087
elevation,1300.0,-0.04201443432673435
elevation,1300.0,-0.04021036532121758
elevation,1300.0,0.2150274349822775
elevation,1300.0,0.20862795069028406
elevation,1300.0,0.06578559139585594
elevation,1400.0,-0.09880466874902338
elevation,1400.0,-0.02111463662592228
elevation,1400.0,0.19050476086036028
elevation,1400.0,0.1428332081400514
elevation,1400.0,0.09076857805505134
elevation,1500.0,0.03615190758791165
elevation,1500.0,0.0009477845062845214
elevation,1500.0,0.17490269036868344
elevation,1500.0,0.1275557003581702
elevation,1500.0,0.1050162390149515
elevation,200.0,-0.49409070191082605
elevation,200.0,-0.10232731023964914
elevation,200.0,-0.6983342612398078
elevation,200.0,-0.2816845224191433
elevation,200.0,-0.21324655440558082
elevation,300.0,-0.29396852872027135
elevation,300.0,-0.16481944723305864
elevation,300.0,-0.2687711870521339
elevation,300.0,0.10673640113307392
elevation,300.0,-0.1355733970838695
elevation,400.0,-0.11929056878575284
elevation,400.0,-0.11926118764699822
elevation,400.0,-0.14055602736838346
elevation,400.0,0.037895869174748076
elevation,400.0,-0.2942121413817389
elevation,500.0,-0.13287850355961495
elevation,500.0,-0.05990799615128717
elevation,500.0,-0.13352246287492986
elevation,500.0,0.06414832178841878
elevation,500.0,-0.06595565786581248
elevation,600.0,-0.11981567587595698
elevation,600.0,-0.043350651025302334
elevation,600.0,-0.21382472973992273
elevation,600.0,0.049002293488410786
elevation,600.0,-0.013705724975509925
elevation,700.0,-0.05585625864516808
elevation,700.0,-0.0680441906786926
elevation,700.0,-0.0012372898648618236
elevation,700.0,0.11305560300770623
elevation,700.0,0.033557553536041174
elevation,800.0,-0.0163336944340986
elevation,800.0,-0.060192038366888134
elevation,800.0,0.06693819448984673
elevation,800.0,0.13668139970089288
elevation,800.0,0.07010202663277454
elevation,900.0,0.0017825267890468899
elevation,900.0,-0.13661909209814205
elevation,900.0,0.02047368522856674
elevation,900.0,0.13239942565404983
elevation,900.0,0.08252212302094186
population,100.0,0.08129677320511519
population,100.0,-0.3743970862000583
population,100.0,-0.14784876450174922
population,100.0,-0.04175683838365707
population,100.0,0.09618125505534492
population,1000.0,0.28736667403466754
population,1000.0,0.4385750863457629
population,1000.0,0.43087259542807343
population,1000.0,0.4583460787846917
population,1000.0,0.45596597023233554
population,1100.0,0.3102090886387442
population,1100.0,0.4363939061831573
population,1100.0,0.4160197477309783
population,1100.0,0.4678487886197884
population,1100.0,0.4572367888151525
population,1200.0,0.33857767269359473
population,1200.0,0.4537030369699956
population,1200.0,0.44114716268820475
population,1200.0,0.45961137660282336
population,1200.0,0.45063218023001617
population,1300.0,0.35506183693087756
population,1300.0,0.47412227694556086
population,1300.0,0.43048637515574006
population,1300.0,0.4758095527964049
population,1300.0,0.4215492082108211
population,1400.0,0.37360114486112106
population,1400.0,0.48909227457610693
population,1400.0,0.4294200836441038
population,1400.0,0.46848892829328037
population,1400.0,0.4095197291161282
population,1500.0,0.3797364218248743
population,1500.0,0.4875810801086149
population,1500.0,0.4261541224147043
population,1500.0,0.47001639919727156
population,1500.0,0.4158020227871697
population,200.0,0.07221581573329339
population,200.0,-0.08525104372398262
population,200.0,-0.03622327077248699
population,200.0,0.3438439243600261
population,200.0,0.3394279093432573
population,300.0,0.007464790054714898
population,300.0,0.034292378680697566
population,300.0,0.14012325314252572
population,300.0,0.3674680337182259
population,300.0,0.2710703600602268
population,400.0,-0.074612734149337
population,400.0,0.24155368813185407
population,400.0,0.04205688599740398
population,400.0,0.38538939089364177
population,400.0,0.4059130487023108
population,500.0,0.0960625795886888
population,500.0,0.23336322031578738
population,500.0,0.2742337320340692
population,500.0,0.42385395014607896
population,500.0,0.4270109052987482
population,600.0,0.17175689599508592
population,600.0,0.3189775975501009
population,600.0,0.3945395917699718
population,600.0,0.41439544698492725
population,600.0,0.44191325957652583
population,700.0,0.2719290876021121
population,700.0,0.3743204045361648
population,700.0,0.4023986707947679
population,700.0,0.4437281317676012
population,700.0,0.4456687776449548
population,800.0,0.2809353468795276
population,800.0,0.397213373988081
population,800.0,0.37599340448119933
population,800.0,0.4170502465820177
population,800.0,0.4268146663717616
population,900.0,0.338409335612052
population,900.0,0.4037622811345236
population,900.0,0.40987965447665653
population,900.0,0.4630548650747599
population,900.0,0.4242566161937197
treecover,100.0,0.436540667554981
treecover,100.0,0.5633720917518291
treecover,100.0,0.6504361323580228
treecover,100.0,0.45314378973966707
treecover,100.0,0.33302301056493677
treecover,1000.0,0.659351296444294
treecover,1000.0,0.6981515309195025
treecover,1000.0,0.734007273023517
treecover,1000.0,0.7483535952734293
treecover,1000.0,0.7317493228026447
treecover,1100.0,0.6867659777087244
treecover,1100.0,0.7268338054539544
treecover,1100.0,0.7290405085474606
treecover,1100.0,0.7510114904458661
treecover,1100.0,0.7324261722247593
treecover,1200.0,0.6964768958717162
treecover,1200.0,0.7167316592206644
treecover,1200.0,0.7399967622555916
treecover,1200.0,0.7451390625809606
